DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"DC2626NI","ECONOMIC ACTIVITY BY RELIGION OR RELIGION BROUGHT UP IN BY AGE","All usual residents aged 16 to 74","1. ‘Religion’ indicates religion, religious denomination or body.; 2. 'Catholic' includes those who gave their religion or their religion brought up in as Catholic or Roman Catholic.; 3. For the Census, 'Part-time' is defined as working 30 hours or less per week. 'Full-time' is defined as working 31 or more hours per week.; 4. 'Unemployed' excludes full-time students.; 5. 'Age' is age at last birthday."
