ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2404NI0001,Count,PERSONS,"All categories: Tenure, All catgories: Occupancy, All categories: Ethnic Group"
DC2404NI0002,Count,PERSONS,"All categories: Tenure, All catgories: Occupancy, White: Total"
DC2404NI0003,Count,PERSONS,"All categories: Tenure, All catgories: Occupancy, White: White"
DC2404NI0004,Count,PERSONS,"All categories: Tenure, All catgories: Occupancy, White: Irish Traveller"
DC2404NI0005,Count,PERSONS,"All categories: Tenure, All catgories: Occupancy, Asian: Total"
DC2404NI0006,Count,PERSONS,"All categories: Tenure, All catgories: Occupancy, Asian: Chinese"
DC2404NI0007,Count,PERSONS,"All categories: Tenure, All catgories: Occupancy, Asian: Indian"
DC2404NI0008,Count,PERSONS,"All categories: Tenure, All catgories: Occupancy, Asian: Pakistani"
DC2404NI0009,Count,PERSONS,"All categories: Tenure, All catgories: Occupancy, Asian: Bangladeshi"
DC2404NI0010,Count,PERSONS,"All categories: Tenure, All catgories: Occupancy, Asian: Other Asian"
DC2404NI0011,Count,PERSONS,"All categories: Tenure, All catgories: Occupancy, Black: Total"
DC2404NI0012,Count,PERSONS,"All categories: Tenure, All catgories: Occupancy, Black: Caribbean"
DC2404NI0013,Count,PERSONS,"All categories: Tenure, All catgories: Occupancy, Black: African"
DC2404NI0014,Count,PERSONS,"All categories: Tenure, All catgories: Occupancy, Black: Other"
DC2404NI0015,Count,PERSONS,"All categories: Tenure, All catgories: Occupancy, Mixed"
DC2404NI0016,Count,PERSONS,"All categories: Tenure, All catgories: Occupancy, Other"
DC2404NI0017,Count,PERSONS,"All categories: Tenure, +2 or more, All categories: Ethnic Group"
DC2404NI0018,Count,PERSONS,"All categories: Tenure, +2 or more, White: Total"
DC2404NI0019,Count,PERSONS,"All categories: Tenure, +2 or more, White: White"
DC2404NI0020,Count,PERSONS,"All categories: Tenure, +2 or more, White: Irish Traveller"
DC2404NI0021,Count,PERSONS,"All categories: Tenure, +2 or more, Asian: Total"
DC2404NI0022,Count,PERSONS,"All categories: Tenure, +2 or more, Asian: Chinese"
DC2404NI0023,Count,PERSONS,"All categories: Tenure, +2 or more, Asian: Indian"
DC2404NI0024,Count,PERSONS,"All categories: Tenure, +2 or more, Asian: Pakistani"
DC2404NI0025,Count,PERSONS,"All categories: Tenure, +2 or more, Asian: Bangladeshi"
DC2404NI0026,Count,PERSONS,"All categories: Tenure, +2 or more, Asian: Other Asian"
DC2404NI0027,Count,PERSONS,"All categories: Tenure, +2 or more, Black: Total"
DC2404NI0028,Count,PERSONS,"All categories: Tenure, +2 or more, Black: Caribbean"
DC2404NI0029,Count,PERSONS,"All categories: Tenure, +2 or more, Black: African"
DC2404NI0030,Count,PERSONS,"All categories: Tenure, +2 or more, Black: Other"
DC2404NI0031,Count,PERSONS,"All categories: Tenure, +2 or more, Mixed"
DC2404NI0032,Count,PERSONS,"All categories: Tenure, +2 or more, Other"
DC2404NI0033,Count,PERSONS,"All categories: Tenure, +1, All categories: Ethnic Group"
DC2404NI0034,Count,PERSONS,"All categories: Tenure, +1, White: Total"
DC2404NI0035,Count,PERSONS,"All categories: Tenure, +1, White: White"
DC2404NI0036,Count,PERSONS,"All categories: Tenure, +1, White: Irish Traveller"
DC2404NI0037,Count,PERSONS,"All categories: Tenure, +1, Asian: Total"
DC2404NI0038,Count,PERSONS,"All categories: Tenure, +1, Asian: Chinese"
DC2404NI0039,Count,PERSONS,"All categories: Tenure, +1, Asian: Indian"
DC2404NI0040,Count,PERSONS,"All categories: Tenure, +1, Asian: Pakistani"
DC2404NI0041,Count,PERSONS,"All categories: Tenure, +1, Asian: Bangladeshi"
DC2404NI0042,Count,PERSONS,"All categories: Tenure, +1, Asian: Other Asian"
DC2404NI0043,Count,PERSONS,"All categories: Tenure, +1, Black: Total"
