ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2604NI0001,Count,PERSONS,"All categories: Sex, All categories: Industry, All categories: Ethnic Group"
DC2604NI0002,Count,PERSONS,"All categories: Sex, All categories: Industry, White: Total"
DC2604NI0003,Count,PERSONS,"All categories: Sex, All categories: Industry, White: White"
DC2604NI0004,Count,PERSONS,"All categories: Sex, All categories: Industry, White: Irish Traveller"
DC2604NI0005,Count,PERSONS,"All categories: Sex, All categories: Industry, Asian: Total "
DC2604NI0006,Count,PERSONS,"All categories: Sex, All categories: Industry, Asian: Chinese"
DC2604NI0007,Count,PERSONS,"All categories: Sex, All categories: Industry, Asian: Indian"
DC2604NI0008,Count,PERSONS,"All categories: Sex, All categories: Industry, Asian: Pakistani"
DC2604NI0009,Count,PERSONS,"All categories: Sex, All categories: Industry, Asian: Bangladeshi"
DC2604NI0010,Count,PERSONS,"All categories: Sex, All categories: Industry, Asian: Other Asian"
DC2604NI0011,Count,PERSONS,"All categories: Sex, All categories: Industry, Black: Total  "
DC2604NI0012,Count,PERSONS,"All categories: Sex, All categories: Industry, Black: Caribbean"
DC2604NI0013,Count,PERSONS,"All categories: Sex, All categories: Industry, Black: African"
DC2604NI0014,Count,PERSONS,"All categories: Sex, All categories: Industry, Black: Other"
DC2604NI0015,Count,PERSONS,"All categories: Sex, All categories: Industry, Mixed"
DC2604NI0016,Count,PERSONS,"All categories: Sex, All categories: Industry, Other"
DC2604NI0017,Count,PERSONS,"All categories: Sex, Agriculture, forestry and fishing, All categories: Ethnic Group"
DC2604NI0018,Count,PERSONS,"All categories: Sex, Agriculture, forestry and fishing, White: Total"
DC2604NI0019,Count,PERSONS,"All categories: Sex, Agriculture, forestry and fishing, White: White"
DC2604NI0020,Count,PERSONS,"All categories: Sex, Agriculture, forestry and fishing, White: Irish Traveller"
DC2604NI0021,Count,PERSONS,"All categories: Sex, Agriculture, forestry and fishing, Asian: Total "
DC2604NI0022,Count,PERSONS,"All categories: Sex, Agriculture, forestry and fishing, Asian: Chinese"
DC2604NI0023,Count,PERSONS,"All categories: Sex, Agriculture, forestry and fishing, Asian: Indian"
DC2604NI0024,Count,PERSONS,"All categories: Sex, Agriculture, forestry and fishing, Asian: Pakistani"
DC2604NI0025,Count,PERSONS,"All categories: Sex, Agriculture, forestry and fishing, Asian: Bangladeshi"
DC2604NI0026,Count,PERSONS,"All categories: Sex, Agriculture, forestry and fishing, Asian: Other Asian"
DC2604NI0027,Count,PERSONS,"All categories: Sex, Agriculture, forestry and fishing, Black: Total  "
DC2604NI0028,Count,PERSONS,"All categories: Sex, Agriculture, forestry and fishing, Black: Caribbean"
DC2604NI0029,Count,PERSONS,"All categories: Sex, Agriculture, forestry and fishing, Black: African"
DC2604NI0030,Count,PERSONS,"All categories: Sex, Agriculture, forestry and fishing, Black: Other"
DC2604NI0031,Count,PERSONS,"All categories: Sex, Agriculture, forestry and fishing, Mixed"
DC2604NI0032,Count,PERSONS,"All categories: Sex, Agriculture, forestry and fishing, Other"
DC2604NI0033,Count,PERSONS,"All categories: Sex, Mining and quarrying, All categories: Ethnic Group"
DC2604NI0034,Count,PERSONS,"All categories: Sex, Mining and quarrying, White: Total"
DC2604NI0035,Count,PERSONS,"All categories: Sex, Mining and quarrying, White: White"
DC2604NI0036,Count,PERSONS,"All categories: Sex, Mining and quarrying, White: Irish Traveller"
DC2604NI0037,Count,PERSONS,"All categories: Sex, Mining and quarrying, Asian: Total "
DC2604NI0038,Count,PERSONS,"All categories: Sex, Mining and quarrying, Asian: Chinese"
DC2604NI0039,Count,PERSONS,"All categories: Sex, Mining and quarrying, Asian: Indian"
DC2604NI0040,Count,PERSONS,"All categories: Sex, Mining and quarrying, Asian: Pakistani"
DC2604NI0041,Count,PERSONS,"All categories: Sex, Mining and quarrying, Asian: Bangladeshi"
DC2604NI0042,Count,PERSONS,"All categories: Sex, Mining and quarrying, Asian: Other Asian"
DC2604NI0043,Count,PERSONS,"All categories: Sex, Mining and quarrying, Black: Total  "
DC2604NI0044,Count,PERSONS,"All categories: Sex, Mining and quarrying, Black: Caribbean"
DC2604NI0045,Count,PERSONS,"All categories: Sex, Mining and quarrying, Black: African"
DC2604NI0046,Count,PERSONS,"All categories: Sex, Mining and quarrying, Black: Other"
DC2604NI0047,Count,PERSONS,"All categories: Sex, Mining and quarrying, Mixed"
DC2604NI0048,Count,PERSONS,"All categories: Sex, Mining and quarrying, Other"
DC2604NI0049,Count,PERSONS,"All categories: Sex, Manufacturing, All categories: Ethnic Group"
DC2604NI0050,Count,PERSONS,"All categories: Sex, Manufacturing, White: Total"
DC2604NI0051,Count,PERSONS,"All categories: Sex, Manufacturing, White: White"
DC2604NI0052,Count,PERSONS,"All categories: Sex, Manufacturing, White: Irish Traveller"
DC2604NI0053,Count,PERSONS,"All categories: Sex, Manufacturing, Asian: Total "
DC2604NI0054,Count,PERSONS,"All categories: Sex, Manufacturing, Asian: Chinese"
DC2604NI0055,Count,PERSONS,"All categories: Sex, Manufacturing, Asian: Indian"
DC2604NI0056,Count,PERSONS,"All categories: Sex, Manufacturing, Asian: Pakistani"
DC2604NI0057,Count,PERSONS,"All categories: Sex, Manufacturing, Asian: Bangladeshi"
DC2604NI0058,Count,PERSONS,"All categories: Sex, Manufacturing, Asian: Other Asian"
DC2604NI0059,Count,PERSONS,"All categories: Sex, Manufacturing, Black: Total  "
DC2604NI0060,Count,PERSONS,"All categories: Sex, Manufacturing, Black: Caribbean"
DC2604NI0061,Count,PERSONS,"All categories: Sex, Manufacturing, Black: African"
DC2604NI0062,Count,PERSONS,"All categories: Sex, Manufacturing, Black: Other"
DC2604NI0063,Count,PERSONS,"All categories: Sex, Manufacturing, Mixed"
DC2604NI0064,Count,PERSONS,"All categories: Sex, Manufacturing, Other"
DC2604NI0065,Count,PERSONS,"All categories: Sex, Electricity, gas, steam and air conditioning supply , All categories: Ethnic Group"
DC2604NI0066,Count,PERSONS,"All categories: Sex, Electricity, gas, steam and air conditioning supply , White: Total"
DC2604NI0067,Count,PERSONS,"All categories: Sex, Electricity, gas, steam and air conditioning supply , White: White"
DC2604NI0068,Count,PERSONS,"All categories: Sex, Electricity, gas, steam and air conditioning supply , White: Irish Traveller"
DC2604NI0069,Count,PERSONS,"All categories: Sex, Electricity, gas, steam and air conditioning supply , Asian: Total "
DC2604NI0070,Count,PERSONS,"All categories: Sex, Electricity, gas, steam and air conditioning supply , Asian: Chinese"
DC2604NI0071,Count,PERSONS,"All categories: Sex, Electricity, gas, steam and air conditioning supply , Asian: Indian"
DC2604NI0072,Count,PERSONS,"All categories: Sex, Electricity, gas, steam and air conditioning supply , Asian: Pakistani"
DC2604NI0073,Count,PERSONS,"All categories: Sex, Electricity, gas, steam and air conditioning supply , Asian: Bangladeshi"
DC2604NI0074,Count,PERSONS,"All categories: Sex, Electricity, gas, steam and air conditioning supply , Asian: Other Asian"
DC2604NI0075,Count,PERSONS,"All categories: Sex, Electricity, gas, steam and air conditioning supply , Black: Total  "
DC2604NI0076,Count,PERSONS,"All categories: Sex, Electricity, gas, steam and air conditioning supply , Black: Caribbean"
DC2604NI0077,Count,PERSONS,"All categories: Sex, Electricity, gas, steam and air conditioning supply , Black: African"
DC2604NI0078,Count,PERSONS,"All categories: Sex, Electricity, gas, steam and air conditioning supply , Black: Other"
DC2604NI0079,Count,PERSONS,"All categories: Sex, Electricity, gas, steam and air conditioning supply , Mixed"
DC2604NI0080,Count,PERSONS,"All categories: Sex, Electricity, gas, steam and air conditioning supply , Other"
DC2604NI0081,Count,PERSONS,"All categories: Sex, Water supply; sewerage, waste management and remediation activities, All categories: Ethnic Group"
DC2604NI0082,Count,PERSONS,"All categories: Sex, Water supply; sewerage, waste management and remediation activities, White: Total"
DC2604NI0083,Count,PERSONS,"All categories: Sex, Water supply; sewerage, waste management and remediation activities, White: White"
DC2604NI0084,Count,PERSONS,"All categories: Sex, Water supply; sewerage, waste management and remediation activities, White: Irish Traveller"
DC2604NI0085,Count,PERSONS,"All categories: Sex, Water supply; sewerage, waste management and remediation activities, Asian: Total "
DC2604NI0086,Count,PERSONS,"All categories: Sex, Water supply; sewerage, waste management and remediation activities, Asian: Chinese"
DC2604NI0087,Count,PERSONS,"All categories: Sex, Water supply; sewerage, waste management and remediation activities, Asian: Indian"
DC2604NI0088,Count,PERSONS,"All categories: Sex, Water supply; sewerage, waste management and remediation activities, Asian: Pakistani"
DC2604NI0089,Count,PERSONS,"All categories: Sex, Water supply; sewerage, waste management and remediation activities, Asian: Bangladeshi"
DC2604NI0090,Count,PERSONS,"All categories: Sex, Water supply; sewerage, waste management and remediation activities, Asian: Other Asian"
DC2604NI0091,Count,PERSONS,"All categories: Sex, Water supply; sewerage, waste management and remediation activities, Black: Total  "
DC2604NI0092,Count,PERSONS,"All categories: Sex, Water supply; sewerage, waste management and remediation activities, Black: Caribbean"
DC2604NI0093,Count,PERSONS,"All categories: Sex, Water supply; sewerage, waste management and remediation activities, Black: African"
DC2604NI0094,Count,PERSONS,"All categories: Sex, Water supply; sewerage, waste management and remediation activities, Black: Other"
DC2604NI0095,Count,PERSONS,"All categories: Sex, Water supply; sewerage, waste management and remediation activities, Mixed"
DC2604NI0096,Count,PERSONS,"All categories: Sex, Water supply; sewerage, waste management and remediation activities, Other"
DC2604NI0097,Count,PERSONS,"All categories: Sex, Construction, All categories: Ethnic Group"
DC2604NI0098,Count,PERSONS,"All categories: Sex, Construction, White: Total"
DC2604NI0099,Count,PERSONS,"All categories: Sex, Construction, White: White"
DC2604NI0100,Count,PERSONS,"All categories: Sex, Construction, White: Irish Traveller"
DC2604NI0101,Count,PERSONS,"All categories: Sex, Construction, Asian: Total "
DC2604NI0102,Count,PERSONS,"All categories: Sex, Construction, Asian: Chinese"
DC2604NI0103,Count,PERSONS,"All categories: Sex, Construction, Asian: Indian"
DC2604NI0104,Count,PERSONS,"All categories: Sex, Construction, Asian: Pakistani"
DC2604NI0105,Count,PERSONS,"All categories: Sex, Construction, Asian: Bangladeshi"
DC2604NI0106,Count,PERSONS,"All categories: Sex, Construction, Asian: Other Asian"
DC2604NI0107,Count,PERSONS,"All categories: Sex, Construction, Black: Total  "
DC2604NI0108,Count,PERSONS,"All categories: Sex, Construction, Black: Caribbean"
DC2604NI0109,Count,PERSONS,"All categories: Sex, Construction, Black: African"
DC2604NI0110,Count,PERSONS,"All categories: Sex, Construction, Black: Other"
DC2604NI0111,Count,PERSONS,"All categories: Sex, Construction, Mixed"
DC2604NI0112,Count,PERSONS,"All categories: Sex, Construction, Other"
DC2604NI0113,Count,PERSONS,"All categories: Sex, Wholesale and retail trade; repair of motor vehicles and motor cycles, All categories: Ethnic Group"
DC2604NI0114,Count,PERSONS,"All categories: Sex, Wholesale and retail trade; repair of motor vehicles and motor cycles, White: Total"
DC2604NI0115,Count,PERSONS,"All categories: Sex, Wholesale and retail trade; repair of motor vehicles and motor cycles, White: White"
DC2604NI0116,Count,PERSONS,"All categories: Sex, Wholesale and retail trade; repair of motor vehicles and motor cycles, White: Irish Traveller"
DC2604NI0117,Count,PERSONS,"All categories: Sex, Wholesale and retail trade; repair of motor vehicles and motor cycles, Asian: Total "
DC2604NI0118,Count,PERSONS,"All categories: Sex, Wholesale and retail trade; repair of motor vehicles and motor cycles, Asian: Chinese"
DC2604NI0119,Count,PERSONS,"All categories: Sex, Wholesale and retail trade; repair of motor vehicles and motor cycles, Asian: Indian"
DC2604NI0120,Count,PERSONS,"All categories: Sex, Wholesale and retail trade; repair of motor vehicles and motor cycles, Asian: Pakistani"
DC2604NI0121,Count,PERSONS,"All categories: Sex, Wholesale and retail trade; repair of motor vehicles and motor cycles, Asian: Bangladeshi"
DC2604NI0122,Count,PERSONS,"All categories: Sex, Wholesale and retail trade; repair of motor vehicles and motor cycles, Asian: Other Asian"
DC2604NI0123,Count,PERSONS,"All categories: Sex, Wholesale and retail trade; repair of motor vehicles and motor cycles, Black: Total  "
DC2604NI0124,Count,PERSONS,"All categories: Sex, Wholesale and retail trade; repair of motor vehicles and motor cycles, Black: Caribbean"
DC2604NI0125,Count,PERSONS,"All categories: Sex, Wholesale and retail trade; repair of motor vehicles and motor cycles, Black: African"
DC2604NI0126,Count,PERSONS,"All categories: Sex, Wholesale and retail trade; repair of motor vehicles and motor cycles, Black: Other"
DC2604NI0127,Count,PERSONS,"All categories: Sex, Wholesale and retail trade; repair of motor vehicles and motor cycles, Mixed"
DC2604NI0128,Count,PERSONS,"All categories: Sex, Wholesale and retail trade; repair of motor vehicles and motor cycles, Other"
