ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2110NI0001,Count,PERSONS,"All categories: Sex, All categories: Age, All categories: Passports Held Class 2"
DC2110NI0002,Count,PERSONS,"All categories: Sex, All categories: Age, No passport"
DC2110NI0003,Count,PERSONS,"All categories: Sex, All categories: Age, United Kingdom only"
DC2110NI0004,Count,PERSONS,"All categories: Sex, All categories: Age, Ireland only"
DC2110NI0005,Count,PERSONS,"All categories: Sex, All categories: Age, United Kingdom and Ireland only"
DC2110NI0006,Count,PERSONS,"All categories: Sex, All categories: Age, United Kingdom and other (not Ireland)"
DC2110NI0007,Count,PERSONS,"All categories: Sex, All categories: Age, Ireland and other (not United Kingdom)"
DC2110NI0008,Count,PERSONS,"All categories: Sex, All categories: Age, EU/EEA (not United Kingdom or Ireland)"
DC2110NI0009,Count,PERSONS,"All categories: Sex, All categories: Age, Other"
DC2110NI0010,Count,PERSONS,"All categories: Sex, Aged 0 to 15, All categories: Passports Held Class 2"
DC2110NI0011,Count,PERSONS,"All categories: Sex, Aged 0 to 15, No passport"
DC2110NI0012,Count,PERSONS,"All categories: Sex, Aged 0 to 15, United Kingdom only"
DC2110NI0013,Count,PERSONS,"All categories: Sex, Aged 0 to 15, Ireland only"
DC2110NI0014,Count,PERSONS,"All categories: Sex, Aged 0 to 15, United Kingdom and Ireland only"
DC2110NI0015,Count,PERSONS,"All categories: Sex, Aged 0 to 15, United Kingdom and other (not Ireland)"
DC2110NI0016,Count,PERSONS,"All categories: Sex, Aged 0 to 15, Ireland and other (not United Kingdom)"
DC2110NI0017,Count,PERSONS,"All categories: Sex, Aged 0 to 15, EU/EEA (not United Kingdom or Ireland)"
DC2110NI0018,Count,PERSONS,"All categories: Sex, Aged 0 to 15, Other"
DC2110NI0019,Count,PERSONS,"All categories: Sex, Aged 16 to 24, All categories: Passports Held Class 2"
DC2110NI0020,Count,PERSONS,"All categories: Sex, Aged 16 to 24, No passport"
DC2110NI0021,Count,PERSONS,"All categories: Sex, Aged 16 to 24, United Kingdom only"
DC2110NI0022,Count,PERSONS,"All categories: Sex, Aged 16 to 24, Ireland only"
DC2110NI0023,Count,PERSONS,"All categories: Sex, Aged 16 to 24, United Kingdom and Ireland only"
DC2110NI0024,Count,PERSONS,"All categories: Sex, Aged 16 to 24, United Kingdom and other (not Ireland)"
DC2110NI0025,Count,PERSONS,"All categories: Sex, Aged 16 to 24, Ireland and other (not United Kingdom)"
DC2110NI0026,Count,PERSONS,"All categories: Sex, Aged 16 to 24, EU/EEA (not United Kingdom or Ireland)"
DC2110NI0027,Count,PERSONS,"All categories: Sex, Aged 16 to 24, Other"
DC2110NI0028,Count,PERSONS,"All categories: Sex, Aged 25 to 34, All categories: Passports Held Class 2"
DC2110NI0029,Count,PERSONS,"All categories: Sex, Aged 25 to 34, No passport"
DC2110NI0030,Count,PERSONS,"All categories: Sex, Aged 25 to 34, United Kingdom only"
DC2110NI0031,Count,PERSONS,"All categories: Sex, Aged 25 to 34, Ireland only"
DC2110NI0032,Count,PERSONS,"All categories: Sex, Aged 25 to 34, United Kingdom and Ireland only"
DC2110NI0033,Count,PERSONS,"All categories: Sex, Aged 25 to 34, United Kingdom and other (not Ireland)"
DC2110NI0034,Count,PERSONS,"All categories: Sex, Aged 25 to 34, Ireland and other (not United Kingdom)"
DC2110NI0035,Count,PERSONS,"All categories: Sex, Aged 25 to 34, EU/EEA (not United Kingdom or Ireland)"
DC2110NI0036,Count,PERSONS,"All categories: Sex, Aged 25 to 34, Other"
DC2110NI0037,Count,PERSONS,"All categories: Sex, Aged 35 to 44, All categories: Passports Held Class 2"
DC2110NI0038,Count,PERSONS,"All categories: Sex, Aged 35 to 44, No passport"
DC2110NI0039,Count,PERSONS,"All categories: Sex, Aged 35 to 44, United Kingdom only"
DC2110NI0040,Count,PERSONS,"All categories: Sex, Aged 35 to 44, Ireland only"
DC2110NI0041,Count,PERSONS,"All categories: Sex, Aged 35 to 44, United Kingdom and Ireland only"
DC2110NI0042,Count,PERSONS,"All categories: Sex, Aged 35 to 44, United Kingdom and other (not Ireland)"
DC2110NI0043,Count,PERSONS,"All categories: Sex, Aged 35 to 44, Ireland and other (not United Kingdom)"
DC2110NI0044,Count,PERSONS,"All categories: Sex, Aged 35 to 44, EU/EEA (not United Kingdom or Ireland)"
DC2110NI0045,Count,PERSONS,"All categories: Sex, Aged 35 to 44, Other"
DC2110NI0046,Count,PERSONS,"All categories: Sex, Aged 45 to 54, All categories: Passports Held Class 2"
DC2110NI0047,Count,PERSONS,"All categories: Sex, Aged 45 to 54, No passport"
DC2110NI0048,Count,PERSONS,"All categories: Sex, Aged 45 to 54, United Kingdom only"
DC2110NI0049,Count,PERSONS,"All categories: Sex, Aged 45 to 54, Ireland only"
DC2110NI0050,Count,PERSONS,"All categories: Sex, Aged 45 to 54, United Kingdom and Ireland only"
DC2110NI0051,Count,PERSONS,"All categories: Sex, Aged 45 to 54, United Kingdom and other (not Ireland)"
DC2110NI0052,Count,PERSONS,"All categories: Sex, Aged 45 to 54, Ireland and other (not United Kingdom)"
DC2110NI0053,Count,PERSONS,"All categories: Sex, Aged 45 to 54, EU/EEA (not United Kingdom or Ireland)"
DC2110NI0054,Count,PERSONS,"All categories: Sex, Aged 45 to 54, Other"
DC2110NI0055,Count,PERSONS,"All categories: Sex, Aged 55 to 64, All categories: Passports Held Class 2"
DC2110NI0056,Count,PERSONS,"All categories: Sex, Aged 55 to 64, No passport"
DC2110NI0057,Count,PERSONS,"All categories: Sex, Aged 55 to 64, United Kingdom only"
DC2110NI0058,Count,PERSONS,"All categories: Sex, Aged 55 to 64, Ireland only"
DC2110NI0059,Count,PERSONS,"All categories: Sex, Aged 55 to 64, United Kingdom and Ireland only"
DC2110NI0060,Count,PERSONS,"All categories: Sex, Aged 55 to 64, United Kingdom and other (not Ireland)"
DC2110NI0061,Count,PERSONS,"All categories: Sex, Aged 55 to 64, Ireland and other (not United Kingdom)"
DC2110NI0062,Count,PERSONS,"All categories: Sex, Aged 55 to 64, EU/EEA (not United Kingdom or Ireland)"
DC2110NI0063,Count,PERSONS,"All categories: Sex, Aged 55 to 64, Other"
DC2110NI0064,Count,PERSONS,"All categories: Sex, Aged 65 to 74, All categories: Passports Held Class 2"
DC2110NI0065,Count,PERSONS,"All categories: Sex, Aged 65 to 74, No passport"
DC2110NI0066,Count,PERSONS,"All categories: Sex, Aged 65 to 74, United Kingdom only"
DC2110NI0067,Count,PERSONS,"All categories: Sex, Aged 65 to 74, Ireland only"
DC2110NI0068,Count,PERSONS,"All categories: Sex, Aged 65 to 74, United Kingdom and Ireland only"
DC2110NI0069,Count,PERSONS,"All categories: Sex, Aged 65 to 74, United Kingdom and other (not Ireland)"
DC2110NI0070,Count,PERSONS,"All categories: Sex, Aged 65 to 74, Ireland and other (not United Kingdom)"
DC2110NI0071,Count,PERSONS,"All categories: Sex, Aged 65 to 74, EU/EEA (not United Kingdom or Ireland)"
DC2110NI0072,Count,PERSONS,"All categories: Sex, Aged 65 to 74, Other"
DC2110NI0073,Count,PERSONS,"All categories: Sex, Aged 75 to 84, All categories: Passports Held Class 2"
DC2110NI0074,Count,PERSONS,"All categories: Sex, Aged 75 to 84, No passport"
DC2110NI0075,Count,PERSONS,"All categories: Sex, Aged 75 to 84, United Kingdom only"
