ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2238NI0001,Count,PERSONS,"All categories: National Identity (Classification 1), All categories: Religion brought up in"
DC2238NI0002,Count,PERSONS,"All categories: National Identity (Classification 1), Catholic"
DC2238NI0003,Count,PERSONS,"All categories: National Identity (Classification 1), Protestant and Other Christian (including Christian related)"
DC2238NI0004,Count,PERSONS,"All categories: National Identity (Classification 1), Other religions"
DC2238NI0005,Count,PERSONS,"All categories: National Identity (Classification 1), None"
DC2238NI0006,Count,PERSONS,"At least one of British/Irish/Northern Irish/English/Scottish/Welsh, All categories: Religion brought up in"
DC2238NI0007,Count,PERSONS,"At least one of British/Irish/Northern Irish/English/Scottish/Welsh, Catholic"
DC2238NI0008,Count,PERSONS,"At least one of British/Irish/Northern Irish/English/Scottish/Welsh, Protestant and Other Christian (including Christian related)"
DC2238NI0009,Count,PERSONS,"At least one of British/Irish/Northern Irish/English/Scottish/Welsh, Other religions"
DC2238NI0010,Count,PERSONS,"At least one of British/Irish/Northern Irish/English/Scottish/Welsh, None"
DC2238NI0011,Count,PERSONS,"No British/Irish/ Northern Irish/English/Scottish/Welsh identities, All categories: Religion brought up in"
DC2238NI0012,Count,PERSONS,"No British/Irish/ Northern Irish/English/Scottish/Welsh identities, Catholic"
DC2238NI0013,Count,PERSONS,"No British/Irish/ Northern Irish/English/Scottish/Welsh identities, Protestant and Other Christian (including Christian related)"
DC2238NI0014,Count,PERSONS,"No British/Irish/ Northern Irish/English/Scottish/Welsh identities, Other religions"
DC2238NI0015,Count,PERSONS,"No British/Irish/ Northern Irish/English/Scottish/Welsh identities, None"
DC2238NI0016,Count,PERSONS,"British Only, All categories: Religion brought up in"
DC2238NI0017,Count,PERSONS,"British Only, Catholic"
DC2238NI0018,Count,PERSONS,"British Only, Protestant and Other Christian (including Christian related)"
DC2238NI0019,Count,PERSONS,"British Only, Other religions"
DC2238NI0020,Count,PERSONS,"British Only, None"
DC2238NI0021,Count,PERSONS,"Irish Only, All categories: Religion brought up in"
DC2238NI0022,Count,PERSONS,"Irish Only, Catholic"
DC2238NI0023,Count,PERSONS,"Irish Only, Protestant and Other Christian (including Christian related)"
DC2238NI0024,Count,PERSONS,"Irish Only, Other religions"
DC2238NI0025,Count,PERSONS,"Irish Only, None"
DC2238NI0026,Count,PERSONS,"Northern Irish only, All categories: Religion brought up in"
DC2238NI0027,Count,PERSONS,"Northern Irish only, Catholic"
DC2238NI0028,Count,PERSONS,"Northern Irish only, Protestant and Other Christian (including Christian related)"
DC2238NI0029,Count,PERSONS,"Northern Irish only, Other religions"
DC2238NI0030,Count,PERSONS,"Northern Irish only, None"
DC2238NI0031,Count,PERSONS,"British and Northern Irish only, All categories: Religion brought up in"
DC2238NI0032,Count,PERSONS,"British and Northern Irish only, Catholic"
DC2238NI0033,Count,PERSONS,"British and Northern Irish only, Protestant and Other Christian (including Christian related)"
DC2238NI0034,Count,PERSONS,"British and Northern Irish only, Other religions"
DC2238NI0035,Count,PERSONS,"British and Northern Irish only, None"
DC2238NI0036,Count,PERSONS,"Irish and Northern Irish only, All categories: Religion brought up in"
DC2238NI0037,Count,PERSONS,"Irish and Northern Irish only, Catholic"
DC2238NI0038,Count,PERSONS,"Irish and Northern Irish only, Protestant and Other Christian (including Christian related)"
DC2238NI0039,Count,PERSONS,"Irish and Northern Irish only, Other religions"
DC2238NI0040,Count,PERSONS,"Irish and Northern Irish only, None"
DC2238NI0041,Count,PERSONS,"British, Irish and Northern Irish only, All categories: Religion brought up in"
DC2238NI0042,Count,PERSONS,"British, Irish and Northern Irish only, Catholic"
DC2238NI0043,Count,PERSONS,"British, Irish and Northern Irish only, Protestant and Other Christian (including Christian related)"
DC2238NI0044,Count,PERSONS,"British, Irish and Northern Irish only, Other religions"
DC2238NI0045,Count,PERSONS,"British, Irish and Northern Irish only, None"
