ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2507NI0001,Count,PERSONS,"All usual residents aged 16 and over, All categories: Sex, Qualifications: Total"
DC2507NI0002,Count,PERSONS,"All usual residents aged 16 and over, All categories: Sex, No qualifications"
DC2507NI0003,Count,PERSONS,"All usual residents aged 16 and over, All categories: Sex, Level 1 qualifications"
DC2507NI0004,Count,PERSONS,"All usual residents aged 16 and over, All categories: Sex, Level 2 qualifications"
DC2507NI0005,Count,PERSONS,"All usual residents aged 16 and over, All categories: Sex, Apprenticeship"
DC2507NI0006,Count,PERSONS,"All usual residents aged 16 and over, All categories: Sex, Level 3 qualifications"
DC2507NI0007,Count,PERSONS,"All usual residents aged 16 and over, All categories: Sex, Level 4 qualifications and above"
DC2507NI0008,Count,PERSONS,"All usual residents aged 16 and over, All categories: Sex, Other qualifications"
DC2507NI0009,Count,PERSONS,"All usual residents aged 16 and over, Males, Qualifications: Total"
DC2507NI0010,Count,PERSONS,"All usual residents aged 16 and over, Males, No qualifications"
DC2507NI0011,Count,PERSONS,"All usual residents aged 16 and over, Males, Level 1 qualifications"
DC2507NI0012,Count,PERSONS,"All usual residents aged 16 and over, Males, Level 2 qualifications"
DC2507NI0013,Count,PERSONS,"All usual residents aged 16 and over, Males, Apprenticeship"
DC2507NI0014,Count,PERSONS,"All usual residents aged 16 and over, Males, Level 3 qualifications"
DC2507NI0015,Count,PERSONS,"All usual residents aged 16 and over, Males, Level 4 qualifications and above"
DC2507NI0016,Count,PERSONS,"All usual residents aged 16 and over, Males, Other qualifications"
DC2507NI0017,Count,PERSONS,"All usual residents aged 16 and over, Females, Qualifications: Total"
DC2507NI0018,Count,PERSONS,"All usual residents aged 16 and over, Females, No qualifications"
DC2507NI0019,Count,PERSONS,"All usual residents aged 16 and over, Females, Level 1 qualifications"
DC2507NI0020,Count,PERSONS,"All usual residents aged 16 and over, Females, Level 2 qualifications"
DC2507NI0021,Count,PERSONS,"All usual residents aged 16 and over, Females, Apprenticeship"
DC2507NI0022,Count,PERSONS,"All usual residents aged 16 and over, Females, Level 3 qualifications"
DC2507NI0023,Count,PERSONS,"All usual residents aged 16 and over, Females, Level 4 qualifications and above"
DC2507NI0024,Count,PERSONS,"All usual residents aged 16 and over, Females, Other qualifications"
DC2507NI0025,Count,PERSONS,"Main language is English, All categories: Sex, Qualifications: Total"
DC2507NI0026,Count,PERSONS,"Main language is English, All categories: Sex, No qualifications"
DC2507NI0027,Count,PERSONS,"Main language is English, All categories: Sex, Level 1 qualifications"
DC2507NI0028,Count,PERSONS,"Main language is English, All categories: Sex, Level 2 qualifications"
DC2507NI0029,Count,PERSONS,"Main language is English, All categories: Sex, Apprenticeship"
