ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2306NI0001,Count,PERSONS,"All categories: Sex, All ages: Total, All categories: Religion"
DC2306NI0002,Count,PERSONS,"All categories: Sex, All ages: Total, Catholic"
DC2306NI0003,Count,PERSONS,"All categories: Sex, All ages: Total, Protestant and other Christian: Total"
DC2306NI0004,Count,PERSONS,"All categories: Sex, All ages: Total, Protestant and other Christian: Presbyterian Church in Ireland"
DC2306NI0005,Count,PERSONS,"All categories: Sex, All ages: Total, Protestant and other Christian: Church of Ireland"
DC2306NI0006,Count,PERSONS,"All categories: Sex, All ages: Total, Protestant and other Christian: Methodist Church in Ireland"
DC2306NI0007,Count,PERSONS,"All categories: Sex, All ages: Total, Protestant and other Christian: Other Christian (including Christian related)"
DC2306NI0008,Count,PERSONS,"All categories: Sex, All ages: Total, Other religions "
DC2306NI0009,Count,PERSONS,"All categories: Sex, All ages: Total, No religion"
DC2306NI0010,Count,PERSONS,"All categories: Sex, All ages: Total, Not stated"
DC2306NI0011,Count,PERSONS,"All categories: Sex, All ages: Very good health, All categories: Religion"
DC2306NI0012,Count,PERSONS,"All categories: Sex, All ages: Very good health, Catholic"
DC2306NI0013,Count,PERSONS,"All categories: Sex, All ages: Very good health, Protestant and other Christian: Total"
DC2306NI0014,Count,PERSONS,"All categories: Sex, All ages: Very good health, Protestant and other Christian: Presbyterian Church in Ireland"
DC2306NI0015,Count,PERSONS,"All categories: Sex, All ages: Very good health, Protestant and other Christian: Church of Ireland"
DC2306NI0016,Count,PERSONS,"All categories: Sex, All ages: Very good health, Protestant and other Christian: Methodist Church in Ireland"
DC2306NI0017,Count,PERSONS,"All categories: Sex, All ages: Very good health, Protestant and other Christian: Other Christian (including Christian related)"
DC2306NI0018,Count,PERSONS,"All categories: Sex, All ages: Very good health, Other religions "
DC2306NI0019,Count,PERSONS,"All categories: Sex, All ages: Very good health, No religion"
DC2306NI0020,Count,PERSONS,"All categories: Sex, All ages: Very good health, Not stated"
DC2306NI0021,Count,PERSONS,"All categories: Sex, All ages: Good health, All categories: Religion"
DC2306NI0022,Count,PERSONS,"All categories: Sex, All ages: Good health, Catholic"
DC2306NI0023,Count,PERSONS,"All categories: Sex, All ages: Good health, Protestant and other Christian: Total"
DC2306NI0024,Count,PERSONS,"All categories: Sex, All ages: Good health, Protestant and other Christian: Presbyterian Church in Ireland"
