ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2236NI0001,Count,PERSONS,"All categories: Proficiency in English, All categories: Passports Held Class 2"
DC2236NI0002,Count,PERSONS,"All categories: Proficiency in English, No passport"
DC2236NI0003,Count,PERSONS,"All categories: Proficiency in English, United Kingdom only"
DC2236NI0004,Count,PERSONS,"All categories: Proficiency in English, Ireland only"
DC2236NI0005,Count,PERSONS,"All categories: Proficiency in English, United Kingdom and Ireland only"
DC2236NI0006,Count,PERSONS,"All categories: Proficiency in English, United Kingdom and other (not Ireland)"
DC2236NI0007,Count,PERSONS,"All categories: Proficiency in English, Ireland and other (not United Kingdom)"
DC2236NI0008,Count,PERSONS,"All categories: Proficiency in English, EU/EEA (not United Kingdom or Ireland)"
DC2236NI0009,Count,PERSONS,"All categories: Proficiency in English, Other"
DC2236NI0010,Count,PERSONS,"Main language is English, All categories: Passports Held Class 2"
DC2236NI0011,Count,PERSONS,"Main language is English, No passport"
DC2236NI0012,Count,PERSONS,"Main language is English, United Kingdom only"
DC2236NI0013,Count,PERSONS,"Main language is English, Ireland only"
DC2236NI0014,Count,PERSONS,"Main language is English, United Kingdom and Ireland only"
DC2236NI0015,Count,PERSONS,"Main language is English, United Kingdom and other (not Ireland)"
DC2236NI0016,Count,PERSONS,"Main language is English, Ireland and other (not United Kingdom)"
DC2236NI0017,Count,PERSONS,"Main language is English, EU/EEA (not United Kingdom or Ireland)"
DC2236NI0018,Count,PERSONS,"Main language is English, Other"
DC2236NI0019,Count,PERSONS,"Main language is not English: Total, All categories: Passports Held Class 2"
DC2236NI0020,Count,PERSONS,"Main language is not English: Total, No passport"
DC2236NI0021,Count,PERSONS,"Main language is not English: Total, United Kingdom only"
DC2236NI0022,Count,PERSONS,"Main language is not English: Total, Ireland only"
DC2236NI0023,Count,PERSONS,"Main language is not English: Total, United Kingdom and Ireland only"
DC2236NI0024,Count,PERSONS,"Main language is not English: Total, United Kingdom and other (not Ireland)"
DC2236NI0025,Count,PERSONS,"Main language is not English: Total, Ireland and other (not United Kingdom)"
DC2236NI0026,Count,PERSONS,"Main language is not English: Total, EU/EEA (not United Kingdom or Ireland)"
DC2236NI0027,Count,PERSONS,"Main language is not English: Total, Other"
DC2236NI0028,Count,PERSONS,"Main language is not English: Speaks English very well, All categories: Passports Held Class 2"
DC2236NI0029,Count,PERSONS,"Main language is not English: Speaks English very well, No passport"
DC2236NI0030,Count,PERSONS,"Main language is not English: Speaks English very well, United Kingdom only"
DC2236NI0031,Count,PERSONS,"Main language is not English: Speaks English very well, Ireland only"
DC2236NI0032,Count,PERSONS,"Main language is not English: Speaks English very well, United Kingdom and Ireland only"
DC2236NI0033,Count,PERSONS,"Main language is not English: Speaks English very well, United Kingdom and other (not Ireland)"
DC2236NI0034,Count,PERSONS,"Main language is not English: Speaks English very well, Ireland and other (not United Kingdom)"
DC2236NI0035,Count,PERSONS,"Main language is not English: Speaks English very well, EU/EEA (not United Kingdom or Ireland)"
DC2236NI0036,Count,PERSONS,"Main language is not English: Speaks English very well, Other"
DC2236NI0037,Count,PERSONS,"Main language is not English: Speaks English well, All categories: Passports Held Class 2"
DC2236NI0038,Count,PERSONS,"Main language is not English: Speaks English well, No passport"
DC2236NI0039,Count,PERSONS,"Main language is not English: Speaks English well, United Kingdom only"
DC2236NI0040,Count,PERSONS,"Main language is not English: Speaks English well, Ireland only"
DC2236NI0041,Count,PERSONS,"Main language is not English: Speaks English well, United Kingdom and Ireland only"
DC2236NI0042,Count,PERSONS,"Main language is not English: Speaks English well, United Kingdom and other (not Ireland)"
DC2236NI0043,Count,PERSONS,"Main language is not English: Speaks English well, Ireland and other (not United Kingdom)"
DC2236NI0044,Count,PERSONS,"Main language is not English: Speaks English well, EU/EEA (not United Kingdom or Ireland)"
DC2236NI0045,Count,PERSONS,"Main language is not English: Speaks English well, Other"
DC2236NI0046,Count,PERSONS,"Main language is not English: Cannot speak English well, All categories: Passports Held Class 2"
DC2236NI0047,Count,PERSONS,"Main language is not English: Cannot speak English well, No passport"
DC2236NI0048,Count,PERSONS,"Main language is not English: Cannot speak English well, United Kingdom only"
DC2236NI0049,Count,PERSONS,"Main language is not English: Cannot speak English well, Ireland only"
DC2236NI0050,Count,PERSONS,"Main language is not English: Cannot speak English well, United Kingdom and Ireland only"
DC2236NI0051,Count,PERSONS,"Main language is not English: Cannot speak English well, United Kingdom and other (not Ireland)"
DC2236NI0052,Count,PERSONS,"Main language is not English: Cannot speak English well, Ireland and other (not United Kingdom)"
DC2236NI0053,Count,PERSONS,"Main language is not English: Cannot speak English well, EU/EEA (not United Kingdom or Ireland)"
DC2236NI0054,Count,PERSONS,"Main language is not English: Cannot speak English well, Other"
DC2236NI0055,Count,PERSONS,"Main language is not English: Cannot speak English, All categories: Passports Held Class 2"
