DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"DC4410NI","TENURE BY CAR OR VAN AVAILABILITY BY NUMBER OF USUAL RESIDENTS AGED 17 OR OVER IN THE HOUSEHOLD","All households","1. Car or van availability includes any company car or van when available for private use.; 2. The terms used to describe tenure are defined as:; Owner occupied: either owns outright or owns with a mortgage or loan and includes Shared ownership: pays part rent and part mortgage for this table.; Private rented: rented from a private landlord or letting agency, employer of a household member, or relative or friend of a household member or other person and includes lives rent free for this table.; "
