DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"DC6107NI","FORMER INDUSTRY BY AGE BY SEX","All usual residents aged 16 to 74 not in employment","1. The industry categorisation is based on the UK Standard Industrial Classifications of Economic Activities 2007 (SIC2007).; 2. 'Not in employment' includes all full-time students who are not in employment.; 3. 'Age' is age at last birthday."
