ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2231NI0001,Count,PERSONS,"All categories: Passports Held Class 2, All categories: Knowledge of Ulster-Scots"
DC2231NI0002,Count,PERSONS,"All categories: Passports Held Class 2, Understands but does not read, write or speak Ulster-Scots"
DC2231NI0003,Count,PERSONS,"All categories: Passports Held Class 2, Speaks but does not read or write Ulster-Scots"
DC2231NI0004,Count,PERSONS,"All categories: Passports Held Class 2, Speaks and reads but does not write Ulster-Scots"
DC2231NI0005,Count,PERSONS,"All categories: Passports Held Class 2, Speaks, reads, writes and understands Ulster-Scots"
DC2231NI0006,Count,PERSONS,"All categories: Passports Held Class 2, Other combination of skills"
DC2231NI0007,Count,PERSONS,"All categories: Passports Held Class 2, Some ability in Ulster-Scots"
DC2231NI0008,Count,PERSONS,"All categories: Passports Held Class 2, No ability in Ulster-Scots"
DC2231NI0009,Count,PERSONS,"No passport, All categories: Knowledge of Ulster-Scots"
DC2231NI0010,Count,PERSONS,"No passport, Understands but does not read, write or speak Ulster-Scots"
DC2231NI0011,Count,PERSONS,"No passport, Speaks but does not read or write Ulster-Scots"
DC2231NI0012,Count,PERSONS,"No passport, Speaks and reads but does not write Ulster-Scots"
DC2231NI0013,Count,PERSONS,"No passport, Speaks, reads, writes and understands Ulster-Scots"
DC2231NI0014,Count,PERSONS,"No passport, Other combination of skills"
DC2231NI0015,Count,PERSONS,"No passport, Some ability in Ulster-Scots"
DC2231NI0016,Count,PERSONS,"No passport, No ability in Ulster-Scots"
DC2231NI0017,Count,PERSONS,"United Kingdom only, All categories: Knowledge of Ulster-Scots"
DC2231NI0018,Count,PERSONS,"United Kingdom only, Understands but does not read, write or speak Ulster-Scots"
DC2231NI0019,Count,PERSONS,"United Kingdom only, Speaks but does not read or write Ulster-Scots"
DC2231NI0020,Count,PERSONS,"United Kingdom only, Speaks and reads but does not write Ulster-Scots"
DC2231NI0021,Count,PERSONS,"United Kingdom only, Speaks, reads, writes and understands Ulster-Scots"
DC2231NI0022,Count,PERSONS,"United Kingdom only, Other combination of skills"
DC2231NI0023,Count,PERSONS,"United Kingdom only, Some ability in Ulster-Scots"
DC2231NI0024,Count,PERSONS,"United Kingdom only, No ability in Ulster-Scots"
DC2231NI0025,Count,PERSONS,"Ireland only, All categories: Knowledge of Ulster-Scots"
DC2231NI0026,Count,PERSONS,"Ireland only, Understands but does not read, write or speak Ulster-Scots"
DC2231NI0027,Count,PERSONS,"Ireland only, Speaks but does not read or write Ulster-Scots"
DC2231NI0028,Count,PERSONS,"Ireland only, Speaks and reads but does not write Ulster-Scots"
DC2231NI0029,Count,PERSONS,"Ireland only, Speaks, reads, writes and understands Ulster-Scots"
DC2231NI0030,Count,PERSONS,"Ireland only, Other combination of skills"
DC2231NI0031,Count,PERSONS,"Ireland only, Some ability in Ulster-Scots"
DC2231NI0032,Count,PERSONS,"Ireland only, No ability in Ulster-Scots"
DC2231NI0033,Count,PERSONS,"United Kingdom and Ireland only, All categories: Knowledge of Ulster-Scots"
DC2231NI0034,Count,PERSONS,"United Kingdom and Ireland only, Understands but does not read, write or speak Ulster-Scots"
DC2231NI0035,Count,PERSONS,"United Kingdom and Ireland only, Speaks but does not read or write Ulster-Scots"
DC2231NI0036,Count,PERSONS,"United Kingdom and Ireland only, Speaks and reads but does not write Ulster-Scots"
DC2231NI0037,Count,PERSONS,"United Kingdom and Ireland only, Speaks, reads, writes and understands Ulster-Scots"
DC2231NI0038,Count,PERSONS,"United Kingdom and Ireland only, Other combination of skills"
DC2231NI0039,Count,PERSONS,"United Kingdom and Ireland only, Some ability in Ulster-Scots"
DC2231NI0040,Count,PERSONS,"United Kingdom and Ireland only, No ability in Ulster-Scots"
DC2231NI0041,Count,PERSONS,"United Kingdom and other (not Ireland), All categories: Knowledge of Ulster-Scots"
