ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2619NI0001,Count,PERSONS,"All categories: Occupation, All categories: Sex, All categories: Religion brought up in"
DC2619NI0002,Count,PERSONS,"All categories: Occupation, All categories: Sex, Catholic"
DC2619NI0003,Count,PERSONS,"All categories: Occupation, All categories: Sex, Protestant and other Christian (including Christian related)"
DC2619NI0004,Count,PERSONS,"All categories: Occupation, All categories: Sex, Other religions "
DC2619NI0005,Count,PERSONS,"All categories: Occupation, All categories: Sex, None"
DC2619NI0006,Count,PERSONS,"All categories: Occupation, Males, All categories: Religion brought up in"
DC2619NI0007,Count,PERSONS,"All categories: Occupation, Males, Catholic"
DC2619NI0008,Count,PERSONS,"All categories: Occupation, Males, Protestant and other Christian (including Christian related)"
DC2619NI0009,Count,PERSONS,"All categories: Occupation, Males, Other religions "
DC2619NI0010,Count,PERSONS,"All categories: Occupation, Males, None"
DC2619NI0011,Count,PERSONS,"All categories: Occupation, Females, All categories: Religion brought up in"
DC2619NI0012,Count,PERSONS,"All categories: Occupation, Females, Catholic"
DC2619NI0013,Count,PERSONS,"All categories: Occupation, Females, Protestant and other Christian (including Christian related)"
DC2619NI0014,Count,PERSONS,"All categories: Occupation, Females, Other religions "
DC2619NI0015,Count,PERSONS,"All categories: Occupation, Females, None"
DC2619NI0016,Count,PERSONS,"1. Managers, directors and senior officials, All categories: Sex, All categories: Religion brought up in"
DC2619NI0017,Count,PERSONS,"1. Managers, directors and senior officials, All categories: Sex, Catholic"
DC2619NI0018,Count,PERSONS,"1. Managers, directors and senior officials, All categories: Sex, Protestant and other Christian (including Christian related)"
DC2619NI0019,Count,PERSONS,"1. Managers, directors and senior officials, All categories: Sex, Other religions "
DC2619NI0020,Count,PERSONS,"1. Managers, directors and senior officials, All categories: Sex, None"
DC2619NI0021,Count,PERSONS,"1. Managers, directors and senior officials, Males, All categories: Religion brought up in"
DC2619NI0022,Count,PERSONS,"1. Managers, directors and senior officials, Males, Catholic"
DC2619NI0023,Count,PERSONS,"1. Managers, directors and senior officials, Males, Protestant and other Christian (including Christian related)"
DC2619NI0024,Count,PERSONS,"1. Managers, directors and senior officials, Males, Other religions "
DC2619NI0025,Count,PERSONS,"1. Managers, directors and senior officials, Males, None"
DC2619NI0026,Count,PERSONS,"1. Managers, directors and senior officials, Females, All categories: Religion brought up in"
DC2619NI0027,Count,PERSONS,"1. Managers, directors and senior officials, Females, Catholic"
DC2619NI0028,Count,PERSONS,"1. Managers, directors and senior officials, Females, Protestant and other Christian (including Christian related)"
DC2619NI0029,Count,PERSONS,"1. Managers, directors and senior officials, Females, Other religions "
DC2619NI0030,Count,PERSONS,"1. Managers, directors and senior officials, Females, None"
DC2619NI0031,Count,PERSONS,"11. Corporate managers and directors, All categories: Sex, All categories: Religion brought up in"
DC2619NI0032,Count,PERSONS,"11. Corporate managers and directors, All categories: Sex, Catholic"
DC2619NI0033,Count,PERSONS,"11. Corporate managers and directors, All categories: Sex, Protestant and other Christian (including Christian related)"
DC2619NI0034,Count,PERSONS,"11. Corporate managers and directors, All categories: Sex, Other religions "
DC2619NI0035,Count,PERSONS,"11. Corporate managers and directors, All categories: Sex, None"
DC2619NI0036,Count,PERSONS,"11. Corporate managers and directors, Males, All categories: Religion brought up in"
DC2619NI0037,Count,PERSONS,"11. Corporate managers and directors, Males, Catholic"
DC2619NI0038,Count,PERSONS,"11. Corporate managers and directors, Males, Protestant and other Christian (including Christian related)"
DC2619NI0039,Count,PERSONS,"11. Corporate managers and directors, Males, Other religions "
DC2619NI0040,Count,PERSONS,"11. Corporate managers and directors, Males, None"
DC2619NI0041,Count,PERSONS,"11. Corporate managers and directors, Females, All categories: Religion brought up in"
