ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC3605NI0001,Count,PERSONS,"All categories: Sex, All usual residents aged 16 to 74, All categories: NS-SeC"
DC3605NI0002,Count,PERSONS,"All categories: Sex, All usual residents aged 16 to 74, 1. Higher managerial and professional occupations: 1.1 Large employers and higher managerial occupations"
DC3605NI0003,Count,PERSONS,"All categories: Sex, All usual residents aged 16 to 74, 1. Higher managerial and professional occupations: 1.2 Higher professional occupations"
DC3605NI0004,Count,PERSONS,"All categories: Sex, All usual residents aged 16 to 74, 2. Lower managerial, administrative and professional occupations"
DC3605NI0005,Count,PERSONS,"All categories: Sex, All usual residents aged 16 to 74, 3. Intermediate occupations"
DC3605NI0006,Count,PERSONS,"All categories: Sex, All usual residents aged 16 to 74, 4. Small employers and own account workers"
DC3605NI0007,Count,PERSONS,"All categories: Sex, All usual residents aged 16 to 74, 5. Lower supervisory and technical occupations"
DC3605NI0008,Count,PERSONS,"All categories: Sex, All usual residents aged 16 to 74, 6. Semi-routine occupations"
DC3605NI0009,Count,PERSONS,"All categories: Sex, All usual residents aged 16 to 74, 7. Routine occupations"
DC3605NI0010,Count,PERSONS,"All categories: Sex, All usual residents aged 16 to 74, 8. Never worked and long-term unemployed: L14.1 Never worked"
DC3605NI0011,Count,PERSONS,"All categories: Sex, All usual residents aged 16 to 74, 8. Never worked and long-term unemployed: L14.2 Long-term unemployed"
DC3605NI0012,Count,PERSONS,"All categories: Sex, All usual residents aged 16 to 74, Not classified: L15 Full-time students"
DC3605NI0013,Count,PERSONS,"All categories: Sex, Aged 16 to 24: Total, All categories: NS-SeC"
DC3605NI0014,Count,PERSONS,"All categories: Sex, Aged 16 to 24: Total, 1. Higher managerial and professional occupations: 1.1 Large employers and higher managerial occupations"
DC3605NI0015,Count,PERSONS,"All categories: Sex, Aged 16 to 24: Total, 1. Higher managerial and professional occupations: 1.2 Higher professional occupations"
DC3605NI0016,Count,PERSONS,"All categories: Sex, Aged 16 to 24: Total, 2. Lower managerial, administrative and professional occupations"
DC3605NI0017,Count,PERSONS,"All categories: Sex, Aged 16 to 24: Total, 3. Intermediate occupations"
DC3605NI0018,Count,PERSONS,"All categories: Sex, Aged 16 to 24: Total, 4. Small employers and own account workers"
DC3605NI0019,Count,PERSONS,"All categories: Sex, Aged 16 to 24: Total, 5. Lower supervisory and technical occupations"
DC3605NI0020,Count,PERSONS,"All categories: Sex, Aged 16 to 24: Total, 6. Semi-routine occupations"
DC3605NI0021,Count,PERSONS,"All categories: Sex, Aged 16 to 24: Total, 7. Routine occupations"
DC3605NI0022,Count,PERSONS,"All categories: Sex, Aged 16 to 24: Total, 8. Never worked and long-term unemployed: L14.1 Never worked"
DC3605NI0023,Count,PERSONS,"All categories: Sex, Aged 16 to 24: Total, 8. Never worked and long-term unemployed: L14.2 Long-term unemployed"
DC3605NI0024,Count,PERSONS,"All categories: Sex, Aged 16 to 24: Total, Not classified: L15 Full-time students"
DC3605NI0025,Count,PERSONS,"All categories: Sex, Aged 16 to 24: Day-to day activities limited a lot, All categories: NS-SeC"
DC3605NI0026,Count,PERSONS,"All categories: Sex, Aged 16 to 24: Day-to day activities limited a lot, 1. Higher managerial and professional occupations: 1.1 Large employers and higher managerial occupations"
DC3605NI0027,Count,PERSONS,"All categories: Sex, Aged 16 to 24: Day-to day activities limited a lot, 1. Higher managerial and professional occupations: 1.2 Higher professional occupations"
DC3605NI0028,Count,PERSONS,"All categories: Sex, Aged 16 to 24: Day-to day activities limited a lot, 2. Lower managerial, administrative and professional occupations"
DC3605NI0029,Count,PERSONS,"All categories: Sex, Aged 16 to 24: Day-to day activities limited a lot, 3. Intermediate occupations"
DC3605NI0030,Count,PERSONS,"All categories: Sex, Aged 16 to 24: Day-to day activities limited a lot, 4. Small employers and own account workers"
DC3605NI0031,Count,PERSONS,"All categories: Sex, Aged 16 to 24: Day-to day activities limited a lot, 5. Lower supervisory and technical occupations"
