ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC3101NI0001,Count,PERSONS,"All categories: Sex, All categories: Long-term condition, All categories: Age"
DC3101NI0002,Count,PERSONS,"All categories: Sex, All categories: Long-term condition, Aged 0 to 4"
DC3101NI0003,Count,PERSONS,"All categories: Sex, All categories: Long-term condition, Aged 5 to 7"
DC3101NI0004,Count,PERSONS,"All categories: Sex, All categories: Long-term condition, Aged 8 to 9"
DC3101NI0005,Count,PERSONS,"All categories: Sex, All categories: Long-term condition, Aged 10 to 14"
DC3101NI0006,Count,PERSONS,"All categories: Sex, All categories: Long-term condition, Aged 15"
DC3101NI0007,Count,PERSONS,"All categories: Sex, All categories: Long-term condition, Aged 16 to 17"
DC3101NI0008,Count,PERSONS,"All categories: Sex, All categories: Long-term condition, Aged 18 to 19"
DC3101NI0009,Count,PERSONS,"All categories: Sex, All categories: Long-term condition, Aged 20 to 24"
DC3101NI0010,Count,PERSONS,"All categories: Sex, All categories: Long-term condition, Aged 25 to 29"
DC3101NI0011,Count,PERSONS,"All categories: Sex, All categories: Long-term condition, Aged 30 to 34"
DC3101NI0012,Count,PERSONS,"All categories: Sex, All categories: Long-term condition, Aged 35 to 39"
DC3101NI0013,Count,PERSONS,"All categories: Sex, All categories: Long-term condition, Aged 40 to 44"
DC3101NI0014,Count,PERSONS,"All categories: Sex, All categories: Long-term condition, Aged 45 to 49"
DC3101NI0015,Count,PERSONS,"All categories: Sex, All categories: Long-term condition, Aged 50 to 54"
DC3101NI0016,Count,PERSONS,"All categories: Sex, All categories: Long-term condition, Aged 55 to 59"
DC3101NI0017,Count,PERSONS,"All categories: Sex, All categories: Long-term condition, Aged 60 to 64"
DC3101NI0018,Count,PERSONS,"All categories: Sex, All categories: Long-term condition, Aged 65 to 69"
DC3101NI0019,Count,PERSONS,"All categories: Sex, All categories: Long-term condition, Aged 70 to 74"
DC3101NI0020,Count,PERSONS,"All categories: Sex, All categories: Long-term condition, Aged 75 to 79"
DC3101NI0021,Count,PERSONS,"All categories: Sex, All categories: Long-term condition, Aged 80 to 84"
DC3101NI0022,Count,PERSONS,"All categories: Sex, All categories: Long-term condition, Aged 85 to 89"
DC3101NI0023,Count,PERSONS,"All categories: Sex, All categories: Long-term condition, Aged 90 and over"
DC3101NI0024,Count,PERSONS,"All categories: Sex, Deafness or partial hearing loss, All categories: Age"
DC3101NI0025,Count,PERSONS,"All categories: Sex, Deafness or partial hearing loss, Aged 0 to 4"
DC3101NI0026,Count,PERSONS,"All categories: Sex, Deafness or partial hearing loss, Aged 5 to 7"
DC3101NI0027,Count,PERSONS,"All categories: Sex, Deafness or partial hearing loss, Aged 8 to 9"
DC3101NI0028,Count,PERSONS,"All categories: Sex, Deafness or partial hearing loss, Aged 10 to 14"
DC3101NI0029,Count,PERSONS,"All categories: Sex, Deafness or partial hearing loss, Aged 15"
DC3101NI0030,Count,PERSONS,"All categories: Sex, Deafness or partial hearing loss, Aged 16 to 17"
DC3101NI0031,Count,PERSONS,"All categories: Sex, Deafness or partial hearing loss, Aged 18 to 19"
DC3101NI0032,Count,PERSONS,"All categories: Sex, Deafness or partial hearing loss, Aged 20 to 24"
DC3101NI0033,Count,PERSONS,"All categories: Sex, Deafness or partial hearing loss, Aged 25 to 29"
DC3101NI0034,Count,PERSONS,"All categories: Sex, Deafness or partial hearing loss, Aged 30 to 34"
DC3101NI0035,Count,PERSONS,"All categories: Sex, Deafness or partial hearing loss, Aged 35 to 39"
DC3101NI0036,Count,PERSONS,"All categories: Sex, Deafness or partial hearing loss, Aged 40 to 44"
DC3101NI0037,Count,PERSONS,"All categories: Sex, Deafness or partial hearing loss, Aged 45 to 49"
DC3101NI0038,Count,PERSONS,"All categories: Sex, Deafness or partial hearing loss, Aged 50 to 54"
DC3101NI0039,Count,PERSONS,"All categories: Sex, Deafness or partial hearing loss, Aged 55 to 59"
DC3101NI0040,Count,PERSONS,"All categories: Sex, Deafness or partial hearing loss, Aged 60 to 64"
DC3101NI0041,Count,PERSONS,"All categories: Sex, Deafness or partial hearing loss, Aged 65 to 69"
DC3101NI0042,Count,PERSONS,"All categories: Sex, Deafness or partial hearing loss, Aged 70 to 74"
DC3101NI0043,Count,PERSONS,"All categories: Sex, Deafness or partial hearing loss, Aged 75 to 79"
DC3101NI0044,Count,PERSONS,"All categories: Sex, Deafness or partial hearing loss, Aged 80 to 84"
DC3101NI0045,Count,PERSONS,"All categories: Sex, Deafness or partial hearing loss, Aged 85 to 89"
DC3101NI0046,Count,PERSONS,"All categories: Sex, Deafness or partial hearing loss, Aged 90 and over"
DC3101NI0047,Count,PERSONS,"All categories: Sex, Blindness or partial sight loss, All categories: Age"
DC3101NI0048,Count,PERSONS,"All categories: Sex, Blindness or partial sight loss, Aged 0 to 4"
DC3101NI0049,Count,PERSONS,"All categories: Sex, Blindness or partial sight loss, Aged 5 to 7"
DC3101NI0050,Count,PERSONS,"All categories: Sex, Blindness or partial sight loss, Aged 8 to 9"
DC3101NI0051,Count,PERSONS,"All categories: Sex, Blindness or partial sight loss, Aged 10 to 14"
DC3101NI0052,Count,PERSONS,"All categories: Sex, Blindness or partial sight loss, Aged 15"
DC3101NI0053,Count,PERSONS,"All categories: Sex, Blindness or partial sight loss, Aged 16 to 17"
DC3101NI0054,Count,PERSONS,"All categories: Sex, Blindness or partial sight loss, Aged 18 to 19"
DC3101NI0055,Count,PERSONS,"All categories: Sex, Blindness or partial sight loss, Aged 20 to 24"
DC3101NI0056,Count,PERSONS,"All categories: Sex, Blindness or partial sight loss, Aged 25 to 29"
