ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2303NI0001,Count,PERSONS,"All categories: Age, All usual residents, All categories: Ethnic Group"
DC2303NI0002,Count,PERSONS,"All categories: Age, All usual residents, White: Total"
DC2303NI0003,Count,PERSONS,"All categories: Age, All usual residents, White: White"
DC2303NI0004,Count,PERSONS,"All categories: Age, All usual residents, White: Irish Traveller"
DC2303NI0005,Count,PERSONS,"All categories: Age, All usual residents, Asian: Total"
DC2303NI0006,Count,PERSONS,"All categories: Age, All usual residents, Asian: Chinese"
DC2303NI0007,Count,PERSONS,"All categories: Age, All usual residents, Asian: Indian"
DC2303NI0008,Count,PERSONS,"All categories: Age, All usual residents, Asian: Pakistani"
DC2303NI0009,Count,PERSONS,"All categories: Age, All usual residents, Asian: Bangladeshi"
DC2303NI0010,Count,PERSONS,"All categories: Age, All usual residents, Asian: Other Asian"
DC2303NI0011,Count,PERSONS,"All categories: Age, All usual residents, Black: Total"
DC2303NI0012,Count,PERSONS,"All categories: Age, All usual residents, Black: Caribbean"
DC2303NI0013,Count,PERSONS,"All categories: Age, All usual residents, Black: African"
DC2303NI0014,Count,PERSONS,"All categories: Age, All usual residents, Black: Other"
DC2303NI0015,Count,PERSONS,"All categories: Age, All usual residents, Mixed"
DC2303NI0016,Count,PERSONS,"All categories: Age, All usual residents, Other"
DC2303NI0017,Count,PERSONS,"All categories: Age, Day-to-day activities limited a lot: Total, All categories: Ethnic Group"
DC2303NI0018,Count,PERSONS,"All categories: Age, Day-to-day activities limited a lot: Total, White: Total"
DC2303NI0019,Count,PERSONS,"All categories: Age, Day-to-day activities limited a lot: Total, White: White"
DC2303NI0020,Count,PERSONS,"All categories: Age, Day-to-day activities limited a lot: Total, White: Irish Traveller"
DC2303NI0021,Count,PERSONS,"All categories: Age, Day-to-day activities limited a lot: Total, Asian: Total"
DC2303NI0022,Count,PERSONS,"All categories: Age, Day-to-day activities limited a lot: Total, Asian: Chinese"
DC2303NI0023,Count,PERSONS,"All categories: Age, Day-to-day activities limited a lot: Total, Asian: Indian"
DC2303NI0024,Count,PERSONS,"All categories: Age, Day-to-day activities limited a lot: Total, Asian: Pakistani"
DC2303NI0025,Count,PERSONS,"All categories: Age, Day-to-day activities limited a lot: Total, Asian: Bangladeshi"
DC2303NI0026,Count,PERSONS,"All categories: Age, Day-to-day activities limited a lot: Total, Asian: Other Asian"
DC2303NI0027,Count,PERSONS,"All categories: Age, Day-to-day activities limited a lot: Total, Black: Total"
DC2303NI0028,Count,PERSONS,"All categories: Age, Day-to-day activities limited a lot: Total, Black: Caribbean"
DC2303NI0029,Count,PERSONS,"All categories: Age, Day-to-day activities limited a lot: Total, Black: African"
DC2303NI0030,Count,PERSONS,"All categories: Age, Day-to-day activities limited a lot: Total, Black: Other"
DC2303NI0031,Count,PERSONS,"All categories: Age, Day-to-day activities limited a lot: Total, Mixed"
DC2303NI0032,Count,PERSONS,"All categories: Age, Day-to-day activities limited a lot: Total, Other"
DC2303NI0033,Count,PERSONS,"All categories: Age, Day-to-day activities limited a lot: Very good health, All categories: Ethnic Group"
DC2303NI0034,Count,PERSONS,"All categories: Age, Day-to-day activities limited a lot: Very good health, White: Total"
DC2303NI0035,Count,PERSONS,"All categories: Age, Day-to-day activities limited a lot: Very good health, White: White"
DC2303NI0036,Count,PERSONS,"All categories: Age, Day-to-day activities limited a lot: Very good health, White: Irish Traveller"
DC2303NI0037,Count,PERSONS,"All categories: Age, Day-to-day activities limited a lot: Very good health, Asian: Total"
DC2303NI0038,Count,PERSONS,"All categories: Age, Day-to-day activities limited a lot: Very good health, Asian: Chinese"
DC2303NI0039,Count,PERSONS,"All categories: Age, Day-to-day activities limited a lot: Very good health, Asian: Indian"
