DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"DC3309NI","GENERAL HEALTH BY LONG-TERM HEALTH PROBLEM OR DISABILITY BY AGE BY SEX - COMMUNAL ESTABLISHMENTS","All usual residents in communal establishments (excluding staff and their families)","1. General health refers to health over the 12 months prior to Census day (27 March 2011).; 2. 'Day-to-day activities limited' covers any health problem or disability (including problems related to old age) which has lasted or is expected to last for at least 12 months.; 3. 'Age' is age at last birthday.; 4. ‘Residents’ excludes staff or owners and family members of staff or owners.; "
