DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"DC2229NI","PASSPORTS HELD (CLASSIFICATION 2) BY KNOWLEDGE OF IRISH","All usual residents aged 3 and over","1. An ability to speak, read or write Irish does not imply an ability to understand Irish unless stated. Persons in these categories may or may not have the ability to understand Irish.; 2. 'EU' is the European Union and is as defined on Census day (27 March 2011).; 3. 'EEA' is the European Economic Area and is as defined on Census day (27 March 2011).; 4.  ‘Other’ includes British Overseas Territories.; "
