DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"DC4409NI","TENURE BY CENTRAL HEATING BY HOUSEHOLD COMPOSITION","All households","1. The terms used to describe tenure are defined as:; Owner occupied: either owns outright or owns with a mortgage or loan and includes Shared ownership: pays part rent and part mortgage for this table.; Private rented: rented from a private landlord or letting agency, employer of a household member, or relative or friend of a household member or other person and includes lives rent free for this table.; 2. A dependent child is a person in a household aged 0 to 15 (whether or not in a family) or a person aged 16 to 18 who is a full-time student in a family with parent(s).; 3. Family - A family consists of a couple (married, same-sex civil partnership or cohabiting) with or without children, or a lone parent and their children. It also includes a married, same-sex civil partnership or cohabiting couple with their grandchildren or a lone grandparent with his or her grandchildren, if there is no parent in the intervening generation in the household. A family will also include step-children when their parent is part of the couple."
