DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"DC4303NI","GENERAL HEALTH BY TYPE OF COMMUNAL ESTABLISHMENT  BY AGE BY SEX","All usual residents in communal establishments (excluding staff and their families)","1. General health refers to health over the 12 months prior to Census day (27 March 2011).; 2. 'HSCT (Health and Social Care Trust)' was referred to as NHS/HSSB in the 2001 Census.; 3. 'Residents' excludes staff or owners and family members of staff or owners.; 4. 'Age' is age at last birthday."
