DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"DC2227NI","KNOWLEDGE OF ULSTER-SCOTS BY COUNTRY OF BIRTH BY RELIGION OR RELIGION BROUGHT UP IN BY AGE","All usual residents aged 3 and over","1. 'Some ability in Ulster-Scots' is any of the following: understanding Ulster-Scots, reading Ulster-Scots, speaking Ulster-Scots, or writing Ulster-Scots.; 2. ‘Religion’ indicates religion, religious denomination or body.; 3. 'Catholic' includes those who gave their religion or their religion brought up in as Catholic or Roman Catholic.; 4. 'Age' is age at last birthday.; 5. 'Born elsewhere' includes Ireland (part not specified)."
