ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2219NI0001,Count,PERSONS,"All categories: National Identity Class 1, All categories: Passports Held Class 2"
DC2219NI0002,Count,PERSONS,"All categories: National Identity Class 1, No passport"
DC2219NI0003,Count,PERSONS,"All categories: National Identity Class 1, United Kingdom only"
DC2219NI0004,Count,PERSONS,"All categories: National Identity Class 1, Ireland only"
DC2219NI0005,Count,PERSONS,"All categories: National Identity Class 1, United Kingdom and Ireland only"
DC2219NI0006,Count,PERSONS,"All categories: National Identity Class 1, United Kingdom and other (not Ireland)"
DC2219NI0007,Count,PERSONS,"All categories: National Identity Class 1, Ireland and other (not United Kingdom)"
DC2219NI0008,Count,PERSONS,"All categories: National Identity Class 1, EU/EEA (not United Kingdom or Ireland)"
DC2219NI0009,Count,PERSONS,"All categories: National Identity Class 1, Other"
DC2219NI0010,Count,PERSONS,"At least one of British/Irish/Northern Irish/English/Scottish/Welsh identities, All categories: Passports Held Class 2"
DC2219NI0011,Count,PERSONS,"At least one of British/Irish/Northern Irish/English/Scottish/Welsh identities, No passport"
DC2219NI0012,Count,PERSONS,"At least one of British/Irish/Northern Irish/English/Scottish/Welsh identities, United Kingdom only"
DC2219NI0013,Count,PERSONS,"At least one of British/Irish/Northern Irish/English/Scottish/Welsh identities, Ireland only"
DC2219NI0014,Count,PERSONS,"At least one of British/Irish/Northern Irish/English/Scottish/Welsh identities, United Kingdom and Ireland only"
DC2219NI0015,Count,PERSONS,"At least one of British/Irish/Northern Irish/English/Scottish/Welsh identities, United Kingdom and other (not Ireland)"
DC2219NI0016,Count,PERSONS,"At least one of British/Irish/Northern Irish/English/Scottish/Welsh identities, Ireland and other (not United Kingdom)"
DC2219NI0017,Count,PERSONS,"At least one of British/Irish/Northern Irish/English/Scottish/Welsh identities, EU/EEA (not United Kingdom or Ireland)"
DC2219NI0018,Count,PERSONS,"At least one of British/Irish/Northern Irish/English/Scottish/Welsh identities, Other"
DC2219NI0019,Count,PERSONS,"No British/Irish/Northern Irish/English/Scottish/Welsh identities, All categories: Passports Held Class 2"
DC2219NI0020,Count,PERSONS,"No British/Irish/Northern Irish/English/Scottish/Welsh identities, No passport"
DC2219NI0021,Count,PERSONS,"No British/Irish/Northern Irish/English/Scottish/Welsh identities, United Kingdom only"
DC2219NI0022,Count,PERSONS,"No British/Irish/Northern Irish/English/Scottish/Welsh identities, Ireland only"
DC2219NI0023,Count,PERSONS,"No British/Irish/Northern Irish/English/Scottish/Welsh identities, United Kingdom and Ireland only"
DC2219NI0024,Count,PERSONS,"No British/Irish/Northern Irish/English/Scottish/Welsh identities, United Kingdom and other (not Ireland)"
DC2219NI0025,Count,PERSONS,"No British/Irish/Northern Irish/English/Scottish/Welsh identities, Ireland and other (not United Kingdom)"
DC2219NI0026,Count,PERSONS,"No British/Irish/Northern Irish/English/Scottish/Welsh identities, EU/EEA (not United Kingdom or Ireland)"
DC2219NI0027,Count,PERSONS,"No British/Irish/Northern Irish/English/Scottish/Welsh identities, Other"
DC2219NI0028,Count,PERSONS,"British only, All categories: Passports Held Class 2"
DC2219NI0029,Count,PERSONS,"British only, No passport"
DC2219NI0030,Count,PERSONS,"British only, United Kingdom only"
DC2219NI0031,Count,PERSONS,"British only, Ireland only"
DC2219NI0032,Count,PERSONS,"British only, United Kingdom and Ireland only"
DC2219NI0033,Count,PERSONS,"British only, United Kingdom and other (not Ireland)"
DC2219NI0034,Count,PERSONS,"British only, Ireland and other (not United Kingdom)"
DC2219NI0035,Count,PERSONS,"British only, EU/EEA (not United Kingdom or Ireland)"
DC2219NI0036,Count,PERSONS,"British only, Other"
DC2219NI0037,Count,PERSONS,"Irish only, All categories: Passports Held Class 2"
DC2219NI0038,Count,PERSONS,"Irish only, No passport"
DC2219NI0039,Count,PERSONS,"Irish only, United Kingdom only"
DC2219NI0040,Count,PERSONS,"Irish only, Ireland only"
DC2219NI0041,Count,PERSONS,"Irish only, United Kingdom and Ireland only"
DC2219NI0042,Count,PERSONS,"Irish only, United Kingdom and other (not Ireland)"
DC2219NI0043,Count,PERSONS,"Irish only, Ireland and other (not United Kingdom)"
DC2219NI0044,Count,PERSONS,"Irish only, EU/EEA (not United Kingdom or Ireland)"
DC2219NI0045,Count,PERSONS,"Irish only, Other"
DC2219NI0046,Count,PERSONS,"Northern Irish only, All categories: Passports Held Class 2"
DC2219NI0047,Count,PERSONS,"Northern Irish only, No passport"
DC2219NI0048,Count,PERSONS,"Northern Irish only, United Kingdom only"
DC2219NI0049,Count,PERSONS,"Northern Irish only, Ireland only"
DC2219NI0050,Count,PERSONS,"Northern Irish only, United Kingdom and Ireland only"
DC2219NI0051,Count,PERSONS,"Northern Irish only, United Kingdom and other (not Ireland)"
DC2219NI0052,Count,PERSONS,"Northern Irish only, Ireland and other (not United Kingdom)"
DC2219NI0053,Count,PERSONS,"Northern Irish only, EU/EEA (not United Kingdom or Ireland)"
DC2219NI0054,Count,PERSONS,"Northern Irish only, Other"
DC2219NI0055,Count,PERSONS,"British and Northern Irish only, All categories: Passports Held Class 2"
DC2219NI0056,Count,PERSONS,"British and Northern Irish only, No passport"
DC2219NI0057,Count,PERSONS,"British and Northern Irish only, United Kingdom only"
DC2219NI0058,Count,PERSONS,"British and Northern Irish only, Ireland only"
DC2219NI0059,Count,PERSONS,"British and Northern Irish only, United Kingdom and Ireland only"
DC2219NI0060,Count,PERSONS,"British and Northern Irish only, United Kingdom and other (not Ireland)"
DC2219NI0061,Count,PERSONS,"British and Northern Irish only, Ireland and other (not United Kingdom)"
DC2219NI0062,Count,PERSONS,"British and Northern Irish only, EU/EEA (not United Kingdom or Ireland)"
DC2219NI0063,Count,PERSONS,"British and Northern Irish only, Other"
DC2219NI0064,Count,PERSONS,"Irish and Northern Irish only, All categories: Passports Held Class 2"
DC2219NI0065,Count,PERSONS,"Irish and Northern Irish only, No passport"
DC2219NI0066,Count,PERSONS,"Irish and Northern Irish only, United Kingdom only"
DC2219NI0067,Count,PERSONS,"Irish and Northern Irish only, Ireland only"
DC2219NI0068,Count,PERSONS,"Irish and Northern Irish only, United Kingdom and Ireland only"
DC2219NI0069,Count,PERSONS,"Irish and Northern Irish only, United Kingdom and other (not Ireland)"
DC2219NI0070,Count,PERSONS,"Irish and Northern Irish only, Ireland and other (not United Kingdom)"
