ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2216NI0001,Count,PERSONS,"All categories: National Identity Class 1, All categories: Proficiency in English"
DC2216NI0002,Count,PERSONS,"All categories: National Identity Class 1, Main language is English"
DC2216NI0003,Count,PERSONS,"All categories: National Identity Class 1, Main language is not English: Total"
DC2216NI0004,Count,PERSONS,"All categories: National Identity Class 1, Main language is not English: Can speak English very well"
DC2216NI0005,Count,PERSONS,"All categories: National Identity Class 1, Main language is not English: Can speak English well"
DC2216NI0006,Count,PERSONS,"All categories: National Identity Class 1, Main language is not English: Cannot speak English well"
DC2216NI0007,Count,PERSONS,"All categories: National Identity Class 1, Main language is not English: Cannot speak English"
DC2216NI0008,Count,PERSONS,"At least one of British/Irish/Northern Irish/English/Scottish/Welsh identities, All categories: Proficiency in English"
DC2216NI0009,Count,PERSONS,"At least one of British/Irish/Northern Irish/English/Scottish/Welsh identities, Main language is English"
DC2216NI0010,Count,PERSONS,"At least one of British/Irish/Northern Irish/English/Scottish/Welsh identities, Main language is not English: Total"
DC2216NI0011,Count,PERSONS,"At least one of British/Irish/Northern Irish/English/Scottish/Welsh identities, Main language is not English: Can speak English very well"
DC2216NI0012,Count,PERSONS,"At least one of British/Irish/Northern Irish/English/Scottish/Welsh identities, Main language is not English: Can speak English well"
DC2216NI0013,Count,PERSONS,"At least one of British/Irish/Northern Irish/English/Scottish/Welsh identities, Main language is not English: Cannot speak English well"
DC2216NI0014,Count,PERSONS,"At least one of British/Irish/Northern Irish/English/Scottish/Welsh identities, Main language is not English: Cannot speak English"
DC2216NI0015,Count,PERSONS,"No British/Irish/Northern Irish/English/Scottish/Welsh identities, All categories: Proficiency in English"
DC2216NI0016,Count,PERSONS,"No British/Irish/Northern Irish/English/Scottish/Welsh identities, Main language is English"
DC2216NI0017,Count,PERSONS,"No British/Irish/Northern Irish/English/Scottish/Welsh identities, Main language is not English: Total"
DC2216NI0018,Count,PERSONS,"No British/Irish/Northern Irish/English/Scottish/Welsh identities, Main language is not English: Can speak English very well"
DC2216NI0019,Count,PERSONS,"No British/Irish/Northern Irish/English/Scottish/Welsh identities, Main language is not English: Can speak English well"
DC2216NI0020,Count,PERSONS,"No British/Irish/Northern Irish/English/Scottish/Welsh identities, Main language is not English: Cannot speak English well"
DC2216NI0021,Count,PERSONS,"No British/Irish/Northern Irish/English/Scottish/Welsh identities, Main language is not English: Cannot speak English"
DC2216NI0022,Count,PERSONS,"British only, All categories: Proficiency in English"
DC2216NI0023,Count,PERSONS,"British only, Main language is English"
DC2216NI0024,Count,PERSONS,"British only, Main language is not English: Total"
DC2216NI0025,Count,PERSONS,"British only, Main language is not English: Can speak English very well"
DC2216NI0026,Count,PERSONS,"British only, Main language is not English: Can speak English well"
DC2216NI0027,Count,PERSONS,"British only, Main language is not English: Cannot speak English well"
DC2216NI0028,Count,PERSONS,"British only, Main language is not English: Cannot speak English"
DC2216NI0029,Count,PERSONS,"Irish only, All categories: Proficiency in English"
DC2216NI0030,Count,PERSONS,"Irish only, Main language is English"
DC2216NI0031,Count,PERSONS,"Irish only, Main language is not English: Total"
DC2216NI0032,Count,PERSONS,"Irish only, Main language is not English: Can speak English very well"
DC2216NI0033,Count,PERSONS,"Irish only, Main language is not English: Can speak English well"
DC2216NI0034,Count,PERSONS,"Irish only, Main language is not English: Cannot speak English well"
DC2216NI0035,Count,PERSONS,"Irish only, Main language is not English: Cannot speak English"
DC2216NI0036,Count,PERSONS,"Northern Irish only, All categories: Proficiency in English"
DC2216NI0037,Count,PERSONS,"Northern Irish only, Main language is English"
DC2216NI0038,Count,PERSONS,"Northern Irish only, Main language is not English: Total"
DC2216NI0039,Count,PERSONS,"Northern Irish only, Main language is not English: Can speak English very well"
DC2216NI0040,Count,PERSONS,"Northern Irish only, Main language is not English: Can speak English well"
DC2216NI0041,Count,PERSONS,"Northern Irish only, Main language is not English: Cannot speak English well"
DC2216NI0042,Count,PERSONS,"Northern Irish only, Main language is not English: Cannot speak English"
DC2216NI0043,Count,PERSONS,"British and Northern Irish only, All categories: Proficiency in English"
DC2216NI0044,Count,PERSONS,"British and Northern Irish only, Main language is English"
DC2216NI0045,Count,PERSONS,"British and Northern Irish only, Main language is not English: Total"
DC2216NI0046,Count,PERSONS,"British and Northern Irish only, Main language is not English: Can speak English very well"
DC2216NI0047,Count,PERSONS,"British and Northern Irish only, Main language is not English: Can speak English well"
DC2216NI0048,Count,PERSONS,"British and Northern Irish only, Main language is not English: Cannot speak English well"
DC2216NI0049,Count,PERSONS,"British and Northern Irish only, Main language is not English: Cannot speak English"
