ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2213NI0001,Count,PERSONS,"All categories: Country of Birth, All categories: National Identity Class 2"
DC2213NI0002,Count,PERSONS,"All categories: Country of Birth, British"
DC2213NI0003,Count,PERSONS,"All categories: Country of Birth, Irish"
DC2213NI0004,Count,PERSONS,"All categories: Country of Birth, Northern Irish"
DC2213NI0005,Count,PERSONS,"All categories: Country of Birth, English"
DC2213NI0006,Count,PERSONS,"All categories: Country of Birth, Scottish"
DC2213NI0007,Count,PERSONS,"All categories: Country of Birth, Welsh"
DC2213NI0008,Count,PERSONS,"All categories: Country of Birth, Other EU Member countries prior to 2004 expansion"
DC2213NI0009,Count,PERSONS,"All categories: Country of Birth, EU Accession countries 2004 onwards: Total"
DC2213NI0010,Count,PERSONS,"All categories: Country of Birth, EU Accession countries 2004 onwards: Polish"
DC2213NI0011,Count,PERSONS,"All categories: Country of Birth, EU Accession countries 2004 onwards: Lithuanian"
DC2213NI0012,Count,PERSONS,"All categories: Country of Birth, EU Accession countries 2004 onwards: Other EU Accession countries 2004 onwards"
DC2213NI0013,Count,PERSONS,"All categories: Country of Birth, Other"
DC2213NI0014,Count,PERSONS,"Europe, All categories: National Identity Class 2"
DC2213NI0015,Count,PERSONS,"Europe, British"
DC2213NI0016,Count,PERSONS,"Europe, Irish"
DC2213NI0017,Count,PERSONS,"Europe, Northern Irish"
DC2213NI0018,Count,PERSONS,"Europe, English"
DC2213NI0019,Count,PERSONS,"Europe, Scottish"
DC2213NI0020,Count,PERSONS,"Europe, Welsh"
DC2213NI0021,Count,PERSONS,"Europe, Other EU Member countries prior to 2004 expansion"
DC2213NI0022,Count,PERSONS,"Europe, EU Accession countries 2004 onwards: Total"
DC2213NI0023,Count,PERSONS,"Europe, EU Accession countries 2004 onwards: Polish"
DC2213NI0024,Count,PERSONS,"Europe, EU Accession countries 2004 onwards: Lithuanian"
DC2213NI0025,Count,PERSONS,"Europe, EU Accession countries 2004 onwards: Other EU Accession countries 2004 onwards"
DC2213NI0026,Count,PERSONS,"Europe, Other"
DC2213NI0027,Count,PERSONS,"Europe: Northern Ireland, All categories: National Identity Class 2"
DC2213NI0028,Count,PERSONS,"Europe: Northern Ireland, British"
DC2213NI0029,Count,PERSONS,"Europe: Northern Ireland, Irish"
DC2213NI0030,Count,PERSONS,"Europe: Northern Ireland, Northern Irish"
DC2213NI0031,Count,PERSONS,"Europe: Northern Ireland, English"
DC2213NI0032,Count,PERSONS,"Europe: Northern Ireland, Scottish"
DC2213NI0033,Count,PERSONS,"Europe: Northern Ireland, Welsh"
DC2213NI0034,Count,PERSONS,"Europe: Northern Ireland, Other EU Member countries prior to 2004 expansion"
DC2213NI0035,Count,PERSONS,"Europe: Northern Ireland, EU Accession countries 2004 onwards: Total"
DC2213NI0036,Count,PERSONS,"Europe: Northern Ireland, EU Accession countries 2004 onwards: Polish"
DC2213NI0037,Count,PERSONS,"Europe: Northern Ireland, EU Accession countries 2004 onwards: Lithuanian"
DC2213NI0038,Count,PERSONS,"Europe: Northern Ireland, EU Accession countries 2004 onwards: Other EU Accession countries 2004 onwards"
DC2213NI0039,Count,PERSONS,"Europe: Northern Ireland, Other"
DC2213NI0040,Count,PERSONS,"Europe: England, All categories: National Identity Class 2"
DC2213NI0041,Count,PERSONS,"Europe: England, British"
DC2213NI0042,Count,PERSONS,"Europe: England, Irish"
DC2213NI0043,Count,PERSONS,"Europe: England, Northern Irish"
DC2213NI0044,Count,PERSONS,"Europe: England, English"
DC2213NI0045,Count,PERSONS,"Europe: England, Scottish"
DC2213NI0046,Count,PERSONS,"Europe: England, Welsh"
DC2213NI0047,Count,PERSONS,"Europe: England, Other EU Member countries prior to 2004 expansion"
DC2213NI0048,Count,PERSONS,"Europe: England, EU Accession countries 2004 onwards: Total"
DC2213NI0049,Count,PERSONS,"Europe: England, EU Accession countries 2004 onwards: Polish"
DC2213NI0050,Count,PERSONS,"Europe: England, EU Accession countries 2004 onwards: Lithuanian"
DC2213NI0051,Count,PERSONS,"Europe: England, EU Accession countries 2004 onwards: Other EU Accession countries 2004 onwards"
DC2213NI0052,Count,PERSONS,"Europe: England, Other"
DC2213NI0053,Count,PERSONS,"Europe: Republic of Ireland, All categories: National Identity Class 2"
DC2213NI0054,Count,PERSONS,"Europe: Republic of Ireland, British"
DC2213NI0055,Count,PERSONS,"Europe: Republic of Ireland, Irish"
DC2213NI0056,Count,PERSONS,"Europe: Republic of Ireland, Northern Irish"
DC2213NI0057,Count,PERSONS,"Europe: Republic of Ireland, English"
