DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"DC1103NI","MARITAL AND CIVIL PARTNERSHIP STATUS BY AGE BY SEX","All usual residents aged 16 and over","1. 'Age' is age at last birthday."
