ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2302NI0001,Count,PERSONS,"All categories: Sex, All categories: Age, All categories: Disability, All categories: Ethnic Group"
DC2302NI0002,Count,PERSONS,"All categories: Sex, All categories: Age, All categories: Disability, White: Total"
DC2302NI0003,Count,PERSONS,"All categories: Sex, All categories: Age, All categories: Disability, White: White"
DC2302NI0004,Count,PERSONS,"All categories: Sex, All categories: Age, All categories: Disability, White: Irish Traveller"
DC2302NI0005,Count,PERSONS,"All categories: Sex, All categories: Age, All categories: Disability, Asian: Total"
DC2302NI0006,Count,PERSONS,"All categories: Sex, All categories: Age, All categories: Disability, Asian: Chinese"
DC2302NI0007,Count,PERSONS,"All categories: Sex, All categories: Age, All categories: Disability, Asian: Indian"
DC2302NI0008,Count,PERSONS,"All categories: Sex, All categories: Age, All categories: Disability, Asian: Pakistani"
DC2302NI0009,Count,PERSONS,"All categories: Sex, All categories: Age, All categories: Disability, Asian: Bangladeshi"
DC2302NI0010,Count,PERSONS,"All categories: Sex, All categories: Age, All categories: Disability, Asian: Other Asian"
DC2302NI0011,Count,PERSONS,"All categories: Sex, All categories: Age, All categories: Disability, Black: Total"
DC2302NI0012,Count,PERSONS,"All categories: Sex, All categories: Age, All categories: Disability, Black: Caribbean"
DC2302NI0013,Count,PERSONS,"All categories: Sex, All categories: Age, All categories: Disability, Black: African"
DC2302NI0014,Count,PERSONS,"All categories: Sex, All categories: Age, All categories: Disability, Black: Other"
DC2302NI0015,Count,PERSONS,"All categories: Sex, All categories: Age, All categories: Disability, Mixed"
DC2302NI0016,Count,PERSONS,"All categories: Sex, All categories: Age, All categories: Disability, Other"
DC2302NI0017,Count,PERSONS,"All categories: Sex, All categories: Age, Day-to-day activities limited a lot, All categories: Ethnic Group"
DC2302NI0018,Count,PERSONS,"All categories: Sex, All categories: Age, Day-to-day activities limited a lot, White: Total"
DC2302NI0019,Count,PERSONS,"All categories: Sex, All categories: Age, Day-to-day activities limited a lot, White: White"
DC2302NI0020,Count,PERSONS,"All categories: Sex, All categories: Age, Day-to-day activities limited a lot, White: Irish Traveller"
DC2302NI0021,Count,PERSONS,"All categories: Sex, All categories: Age, Day-to-day activities limited a lot, Asian: Total"
DC2302NI0022,Count,PERSONS,"All categories: Sex, All categories: Age, Day-to-day activities limited a lot, Asian: Chinese"
DC2302NI0023,Count,PERSONS,"All categories: Sex, All categories: Age, Day-to-day activities limited a lot, Asian: Indian"
DC2302NI0024,Count,PERSONS,"All categories: Sex, All categories: Age, Day-to-day activities limited a lot, Asian: Pakistani"
DC2302NI0025,Count,PERSONS,"All categories: Sex, All categories: Age, Day-to-day activities limited a lot, Asian: Bangladeshi"
DC2302NI0026,Count,PERSONS,"All categories: Sex, All categories: Age, Day-to-day activities limited a lot, Asian: Other Asian"
DC2302NI0027,Count,PERSONS,"All categories: Sex, All categories: Age, Day-to-day activities limited a lot, Black: Total"
DC2302NI0028,Count,PERSONS,"All categories: Sex, All categories: Age, Day-to-day activities limited a lot, Black: Caribbean"
DC2302NI0029,Count,PERSONS,"All categories: Sex, All categories: Age, Day-to-day activities limited a lot, Black: African"
DC2302NI0030,Count,PERSONS,"All categories: Sex, All categories: Age, Day-to-day activities limited a lot, Black: Other"
DC2302NI0031,Count,PERSONS,"All categories: Sex, All categories: Age, Day-to-day activities limited a lot, Mixed"
DC2302NI0032,Count,PERSONS,"All categories: Sex, All categories: Age, Day-to-day activities limited a lot, Other"
DC2302NI0033,Count,PERSONS,"All categories: Sex, All categories: Age, Day-to-day activities limited a little, All categories: Ethnic Group"
DC2302NI0034,Count,PERSONS,"All categories: Sex, All categories: Age, Day-to-day activities limited a little, White: Total"
DC2302NI0035,Count,PERSONS,"All categories: Sex, All categories: Age, Day-to-day activities limited a little, White: White"
DC2302NI0036,Count,PERSONS,"All categories: Sex, All categories: Age, Day-to-day activities limited a little, White: Irish Traveller"
DC2302NI0037,Count,PERSONS,"All categories: Sex, All categories: Age, Day-to-day activities limited a little, Asian: Total"
DC2302NI0038,Count,PERSONS,"All categories: Sex, All categories: Age, Day-to-day activities limited a little, Asian: Chinese"
DC2302NI0039,Count,PERSONS,"All categories: Sex, All categories: Age, Day-to-day activities limited a little, Asian: Indian"
DC2302NI0040,Count,PERSONS,"All categories: Sex, All categories: Age, Day-to-day activities limited a little, Asian: Pakistani"
DC2302NI0041,Count,PERSONS,"All categories: Sex, All categories: Age, Day-to-day activities limited a little, Asian: Bangladeshi"
DC2302NI0042,Count,PERSONS,"All categories: Sex, All categories: Age, Day-to-day activities limited a little, Asian: Other Asian"
DC2302NI0043,Count,PERSONS,"All categories: Sex, All categories: Age, Day-to-day activities limited a little, Black: Total"
DC2302NI0044,Count,PERSONS,"All categories: Sex, All categories: Age, Day-to-day activities limited a little, Black: Caribbean"
DC2302NI0045,Count,PERSONS,"All categories: Sex, All categories: Age, Day-to-day activities limited a little, Black: African"
DC2302NI0046,Count,PERSONS,"All categories: Sex, All categories: Age, Day-to-day activities limited a little, Black: Other"
DC2302NI0047,Count,PERSONS,"All categories: Sex, All categories: Age, Day-to-day activities limited a little, Mixed"
DC2302NI0048,Count,PERSONS,"All categories: Sex, All categories: Age, Day-to-day activities limited a little, Other"
DC2302NI0049,Count,PERSONS,"All categories: Sex, All categories: Age, Day-to-day activities not limited, All categories: Ethnic Group"
DC2302NI0050,Count,PERSONS,"All categories: Sex, All categories: Age, Day-to-day activities not limited, White: Total"
DC2302NI0051,Count,PERSONS,"All categories: Sex, All categories: Age, Day-to-day activities not limited, White: White"
DC2302NI0052,Count,PERSONS,"All categories: Sex, All categories: Age, Day-to-day activities not limited, White: Irish Traveller"
DC2302NI0053,Count,PERSONS,"All categories: Sex, All categories: Age, Day-to-day activities not limited, Asian: Total"
DC2302NI0054,Count,PERSONS,"All categories: Sex, All categories: Age, Day-to-day activities not limited, Asian: Chinese"
DC2302NI0055,Count,PERSONS,"All categories: Sex, All categories: Age, Day-to-day activities not limited, Asian: Indian"
DC2302NI0056,Count,PERSONS,"All categories: Sex, All categories: Age, Day-to-day activities not limited, Asian: Pakistani"
DC2302NI0057,Count,PERSONS,"All categories: Sex, All categories: Age, Day-to-day activities not limited, Asian: Bangladeshi"
DC2302NI0058,Count,PERSONS,"All categories: Sex, All categories: Age, Day-to-day activities not limited, Asian: Other Asian"
DC2302NI0059,Count,PERSONS,"All categories: Sex, All categories: Age, Day-to-day activities not limited, Black: Total"
DC2302NI0060,Count,PERSONS,"All categories: Sex, All categories: Age, Day-to-day activities not limited, Black: Caribbean"
DC2302NI0061,Count,PERSONS,"All categories: Sex, All categories: Age, Day-to-day activities not limited, Black: African"
DC2302NI0062,Count,PERSONS,"All categories: Sex, All categories: Age, Day-to-day activities not limited, Black: Other"
DC2302NI0063,Count,PERSONS,"All categories: Sex, All categories: Age, Day-to-day activities not limited, Mixed"
DC2302NI0064,Count,PERSONS,"All categories: Sex, All categories: Age, Day-to-day activities not limited, Other"
DC2302NI0065,Count,PERSONS,"All categories: Sex, Aged 0 to 15, All categories: Disability, All categories: Ethnic Group"
DC2302NI0066,Count,PERSONS,"All categories: Sex, Aged 0 to 15, All categories: Disability, White: Total"
DC2302NI0067,Count,PERSONS,"All categories: Sex, Aged 0 to 15, All categories: Disability, White: White"
DC2302NI0068,Count,PERSONS,"All categories: Sex, Aged 0 to 15, All categories: Disability, White: Irish Traveller"
DC2302NI0069,Count,PERSONS,"All categories: Sex, Aged 0 to 15, All categories: Disability, Asian: Total"
DC2302NI0070,Count,PERSONS,"All categories: Sex, Aged 0 to 15, All categories: Disability, Asian: Chinese"
DC2302NI0071,Count,PERSONS,"All categories: Sex, Aged 0 to 15, All categories: Disability, Asian: Indian"
DC2302NI0072,Count,PERSONS,"All categories: Sex, Aged 0 to 15, All categories: Disability, Asian: Pakistani"
DC2302NI0073,Count,PERSONS,"All categories: Sex, Aged 0 to 15, All categories: Disability, Asian: Bangladeshi"
DC2302NI0074,Count,PERSONS,"All categories: Sex, Aged 0 to 15, All categories: Disability, Asian: Other Asian"
DC2302NI0075,Count,PERSONS,"All categories: Sex, Aged 0 to 15, All categories: Disability, Black: Total"
