DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"DC2240NI","NATIONAL IDENTITY (CLASSIFICATION 2) BY RELIGION OR RELIGION BROUGHT UP IN","All usual residents","1. ‘Religion’ indicates religion, religious denomination or body.; 2. 'Catholic' includes those who gave their religion or their religion brought up in as Catholic or Roman Catholic.; 3. 'EU' is the European Union and is as defined on Census day (27 March 2011).; "
