ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2620NI0001,Count,PERSONS,"All categories: Industry, All categories: Sex, All categories: Religion"
DC2620NI0002,Count,PERSONS,"All categories: Industry, All categories: Sex, Catholic"
DC2620NI0003,Count,PERSONS,"All categories: Industry, All categories: Sex, Protestant and other Christian: Total"
DC2620NI0004,Count,PERSONS,"All categories: Industry, All categories: Sex, Protestant and other Christian: Presbyterian Church in Ireland"
DC2620NI0005,Count,PERSONS,"All categories: Industry, All categories: Sex, Protestant and other Christian: Church of Ireland"
DC2620NI0006,Count,PERSONS,"All categories: Industry, All categories: Sex, Protestant and other Christian: Methodist Church in Ireland"
DC2620NI0007,Count,PERSONS,"All categories: Industry, All categories: Sex, Protestant and other Christian: Other Christian (including Christian related)"
DC2620NI0008,Count,PERSONS,"All categories: Industry, All categories: Sex, Other religions "
DC2620NI0009,Count,PERSONS,"All categories: Industry, All categories: Sex, No religion"
DC2620NI0010,Count,PERSONS,"All categories: Industry, All categories: Sex, Not stated"
DC2620NI0011,Count,PERSONS,"All categories: Industry, Males, All categories: Religion"
DC2620NI0012,Count,PERSONS,"All categories: Industry, Males, Catholic"
DC2620NI0013,Count,PERSONS,"All categories: Industry, Males, Protestant and other Christian: Total"
DC2620NI0014,Count,PERSONS,"All categories: Industry, Males, Protestant and other Christian: Presbyterian Church in Ireland"
DC2620NI0015,Count,PERSONS,"All categories: Industry, Males, Protestant and other Christian: Church of Ireland"
DC2620NI0016,Count,PERSONS,"All categories: Industry, Males, Protestant and other Christian: Methodist Church in Ireland"
DC2620NI0017,Count,PERSONS,"All categories: Industry, Males, Protestant and other Christian: Other Christian (including Christian related)"
DC2620NI0018,Count,PERSONS,"All categories: Industry, Males, Other religions "
DC2620NI0019,Count,PERSONS,"All categories: Industry, Males, No religion"
DC2620NI0020,Count,PERSONS,"All categories: Industry, Males, Not stated"
DC2620NI0021,Count,PERSONS,"All categories: Industry, Females, All categories: Religion"
DC2620NI0022,Count,PERSONS,"All categories: Industry, Females, Catholic"
DC2620NI0023,Count,PERSONS,"All categories: Industry, Females, Protestant and other Christian: Total"
DC2620NI0024,Count,PERSONS,"All categories: Industry, Females, Protestant and other Christian: Presbyterian Church in Ireland"
DC2620NI0025,Count,PERSONS,"All categories: Industry, Females, Protestant and other Christian: Church of Ireland"
DC2620NI0026,Count,PERSONS,"All categories: Industry, Females, Protestant and other Christian: Methodist Church in Ireland"
DC2620NI0027,Count,PERSONS,"All categories: Industry, Females, Protestant and other Christian: Other Christian (including Christian related)"
DC2620NI0028,Count,PERSONS,"All categories: Industry, Females, Other religions "
DC2620NI0029,Count,PERSONS,"All categories: Industry, Females, No religion"
DC2620NI0030,Count,PERSONS,"All categories: Industry, Females, Not stated"
