ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2253NI0001,Count,PERSONS,"All categories: Age, All categories: Country of Birth, All categories: Religion"
DC2253NI0002,Count,PERSONS,"All categories: Age, All categories: Country of Birth, Catholic"
DC2253NI0003,Count,PERSONS,"All categories: Age, All categories: Country of Birth, Protestant and other Christian: Total"
DC2253NI0004,Count,PERSONS,"All categories: Age, All categories: Country of Birth, Protestant and other Christian: Presbyterian Church in Ireland"
DC2253NI0005,Count,PERSONS,"All categories: Age, All categories: Country of Birth, Protestant and other Christian: Church of Ireland"
DC2253NI0006,Count,PERSONS,"All categories: Age, All categories: Country of Birth, Protestant and other Christian: Methodist Church in Ireland"
DC2253NI0007,Count,PERSONS,"All categories: Age, All categories: Country of Birth, Protestant and other Christian: Other Christian (including Christian related)"
DC2253NI0008,Count,PERSONS,"All categories: Age, All categories: Country of Birth, Other religions "
DC2253NI0009,Count,PERSONS,"All categories: Age, All categories: Country of Birth, No religion"
DC2253NI0010,Count,PERSONS,"All categories: Age, All categories: Country of Birth, Not stated"
DC2253NI0011,Count,PERSONS,"All categories: Age, Northern Ireland, All categories: Religion"
DC2253NI0012,Count,PERSONS,"All categories: Age, Northern Ireland, Catholic"
DC2253NI0013,Count,PERSONS,"All categories: Age, Northern Ireland, Protestant and other Christian: Total"
DC2253NI0014,Count,PERSONS,"All categories: Age, Northern Ireland, Protestant and other Christian: Presbyterian Church in Ireland"
DC2253NI0015,Count,PERSONS,"All categories: Age, Northern Ireland, Protestant and other Christian: Church of Ireland"
DC2253NI0016,Count,PERSONS,"All categories: Age, Northern Ireland, Protestant and other Christian: Methodist Church in Ireland"
DC2253NI0017,Count,PERSONS,"All categories: Age, Northern Ireland, Protestant and other Christian: Other Christian (including Christian related)"
DC2253NI0018,Count,PERSONS,"All categories: Age, Northern Ireland, Other religions "
DC2253NI0019,Count,PERSONS,"All categories: Age, Northern Ireland, No religion"
DC2253NI0020,Count,PERSONS,"All categories: Age, Northern Ireland, Not stated"
DC2253NI0021,Count,PERSONS,"All categories: Age, England, All categories: Religion"
DC2253NI0022,Count,PERSONS,"All categories: Age, England, Catholic"
DC2253NI0023,Count,PERSONS,"All categories: Age, England, Protestant and other Christian: Total"
DC2253NI0024,Count,PERSONS,"All categories: Age, England, Protestant and other Christian: Presbyterian Church in Ireland"
DC2253NI0025,Count,PERSONS,"All categories: Age, England, Protestant and other Christian: Church of Ireland"
DC2253NI0026,Count,PERSONS,"All categories: Age, England, Protestant and other Christian: Methodist Church in Ireland"
DC2253NI0027,Count,PERSONS,"All categories: Age, England, Protestant and other Christian: Other Christian (including Christian related)"
DC2253NI0028,Count,PERSONS,"All categories: Age, England, Other religions "
DC2253NI0029,Count,PERSONS,"All categories: Age, England, No religion"
DC2253NI0030,Count,PERSONS,"All categories: Age, England, Not stated"
DC2253NI0031,Count,PERSONS,"All categories: Age, Scotland, All categories: Religion"
DC2253NI0032,Count,PERSONS,"All categories: Age, Scotland, Catholic"
DC2253NI0033,Count,PERSONS,"All categories: Age, Scotland, Protestant and other Christian: Total"
